id.practice,year,Y,Z,post,n.patients,V1_avg,V2_avg,V3_avg,V4_avg,V5_A_avg,V5_B_avg,V5_C_avg
1,1,939.1835312151494,1,0,700,11.06086318984953,2.947142857142857,0.6014285714285714,0.3917222751594709,0.6357142857142857,0.22,0.1442857142857143
1,2,1112.0040704025118,1,0,663,11.155970243885275,3,0.5927601809954751,0.38049570537579114,0.6380090497737556,0.21417797888386123,0.1478129713423831
1,3,1238.5349468192187,1,1,715,11.23604733746198,3.0125874125874126,0.5734265734265734,0.300981681607852,0.6461538461538462,0.2013986013986014,0.15244755244755245
1,4,1574.2390310023468,1,1,729,11.37079676767117,3.0301783264746227,0.5555555555555556,0.2600372116294935,0.6515775034293553,0.1906721536351166,0.15775034293552812
2,1,1152.211953962851,1,0,402,11.210811596541895,2.9477611940298507,0.5373134328358209,0.2008313095134169,0.6318407960199005,0.291044776119403,0.07711442786069651
2,2,1147.6618387247197,1,0,385,11.206079194118455,2.914285714285714,0.5376623376623376,0.16934238517590464,0.6233766233766234,0.2987012987012987,0.07792207792207792
2,3,1252.4187194687163,1,1,356,11.275683275300855,2.9269662921348316,0.547752808988764,0.14979209492141216,0.6235955056179775,0.29213483146067415,0.08426966292134831
2,4,1279.1451165960573,1,1,391,11.500929812435128,2.9232736572890023,0.5370843989769821,0.05189720791707517,0.6419437340153452,0.2813299232736573,0.07672634271099744
3,1,975.0124040036272,0,0,1016,10.965798853784987,2.9261811023622046,0.5915354330708661,0.2785526290669409,0.7755905511811023,0.14960629921259844,0.07480314960629922
3,2,937.1903461060524,0,0,999,11.073126138146408,2.9279279279279278,0.5705705705705706,0.16728759293766426,0.7717717717717718,0.14914914914914915,0.07907907907907907
3,3,1260.4717624120087,0,1,960,11.11850700345952,2.884375,0.571875,0.14991446353016757,0.7739583333333333,0.15208333333333332,0.07395833333333333
3,4,1366.0822260259217,0,1,928,11.14857130875899,2.8426724137931036,0.572198275862069,0.08434815117438152,0.7693965517241379,0.15301724137931033,0.07758620689655173
4,1,940.3742795871899,0,0,616,11.62910193781457,2.9967532467532467,0.5211038961038961,-0.06734678381558026,0.8912337662337663,0.07142857142857142,0.037337662337662336
4,2,946.5760089206891,0,0,596,11.621435669766267,3.021812080536913,0.5369127516778524,-0.03551411546950258,0.8909395973154363,0.07214765100671142,0.03691275167785235
4,3,1233.1389103623262,0,1,569,11.709993595760501,3.024604569420035,0.5202108963093146,-0.04955596919846447,0.8910369068541301,0.0773286467486819,0.03163444639718805
4,4,1550.5680809726853,0,1,574,11.645391138737589,3.0609756097560976,0.519163763066202,-0.043067741881289076,0.8902439024390244,0.08536585365853659,0.024390243902439025
5,1,823.0010056366427,1,0,192,11.505035838613171,2.8802083333333335,0.515625,0.1803528705439199,0.8333333333333334,0.109375,0.057291666666666664
5,2,1047.9789185079092,1,0,185,11.610501181521341,2.881081081081081,0.5243243243243243,0.16830732192156714,0.827027027027027,0.11351351351351352,0.05945945945945946
5,3,1405.0980340105302,1,1,191,11.377572689892906,2.8795811518324608,0.5026178010471204,0.12675413856235687,0.8167539267015707,0.1256544502617801,0.05759162303664921
5,4,1039.205646275663,1,1,187,11.414586221292943,2.8877005347593583,0.4919786096256685,0.06862242788243975,0.839572192513369,0.11764705882352941,0.0427807486631016
6,1,682.2835124805799,0,0,370,11.451746229873763,3.0243243243243243,0.5756756756756757,0.27771350790504196,0.7135135135135136,0.22702702702702704,0.05945945945945946
6,2,1145.344452212112,0,0,369,11.517425171030975,2.986449864498645,0.5636856368563685,0.20349517149318885,0.7235772357723578,0.21951219512195122,0.056910569105691054
6,3,1347.3463652302846,0,1,351,11.35816516108132,2.92022792022792,0.5555555555555556,0.2054138972548428,0.7321937321937322,0.21367521367521367,0.05413105413105413
6,4,1515.6450219908045,0,1,335,11.436541642523322,2.967164179104478,0.5492537313432836,0.1802028249938042,0.7402985074626866,0.20597014925373133,0.05373134328358209
7,1,985.5472919890573,1,0,394,11.591170223204692,3.0888324873096447,0.5710659898477157,0.05824769752828974,0.4365482233502538,0.2817258883248731,0.2817258883248731
7,2,1133.848653305537,1,0,369,11.597565539064954,3.084010840108401,0.5772357723577236,0.06109964021083287,0.44173441734417346,0.2791327913279133,0.2791327913279133
7,3,1149.7561230360263,1,1,360,11.535782042886716,3.061111111111111,0.5888888888888889,0.046932737863863774,0.4527777777777778,0.28055555555555556,0.26666666666666666
7,4,1351.3554618838652,1,1,377,11.81107704490846,3.0450928381962865,0.5570291777188329,-0.08605448512653897,0.44562334217506633,0.29442970822281167,0.259946949602122
8,1,975.795652280439,1,0,124,10.759521765222848,2.7338709677419355,0.5645161290322581,0.2925939334001952,0.6370967741935484,0.24193548387096775,0.12096774193548387
8,2,1195.6988995127053,1,0,123,10.58542042373461,2.845528455284553,0.5772357723577236,0.3039954189118585,0.6666666666666666,0.21138211382113822,0.12195121951219512
8,3,1738.6177457620602,1,1,118,10.72000896012359,2.940677966101695,0.5847457627118644,0.2934733693199549,0.6779661016949152,0.2033898305084746,0.11864406779661017
8,4,1567.15478697394,1,1,117,10.997845686358724,2.9316239316239314,0.5726495726495726,0.20923272037269772,0.6666666666666666,0.23076923076923078,0.10256410256410256
9,1,709.3333430975813,0,0,478,12.53678564923263,3.1338912133891212,0.41631799163179917,-0.7067319773690605,0.803347280334728,0.10460251046025104,0.09205020920502092
9,2,802.6272315048932,0,0,478,12.375450188396922,3.083682008368201,0.4330543933054393,-0.6143803712745926,0.799163179916318,0.11297071129707113,0.08786610878661087
9,3,785.637075249999,0,1,477,12.3979128187856,3.050314465408805,0.4381551362683438,-0.6212099959013598,0.790356394129979,0.11320754716981132,0.09643605870020965
9,4,827.2525070061832,0,1,454,12.474894121481524,3.05726872246696,0.43612334801762115,-0.6177157616389881,0.7863436123348018,0.11233480176211454,0.1013215859030837
10,1,746.8691543697664,0,0,331,11.843309341999504,3,0.5800604229607251,0.1350483317086279,0.6858006042296072,0.1903323262839879,0.12386706948640483
10,2,1001.8163862359751,0,0,323,11.645033468855187,2.9504643962848296,0.5634674922600619,0.1182950736442368,0.6996904024767802,0.18575851393188855,0.11455108359133127
10,3,1321.7170317622495,0,1,320,11.735355637112997,2.94375,0.559375,0.10942300465866216,0.6875,0.190625,0.121875
10,4,1544.2603752745094,0,1,313,12.022855156695105,2.9424920127795526,0.549520766773163,0.0027917788923388495,0.7060702875399361,0.19169329073482427,0.10223642172523961
11,1,695.647980485099,0,0,386,11.887088041617444,3.134715025906736,0.5544041450777202,-0.1775230428839217,0.7979274611398963,0.15025906735751296,0.05181347150259067
11,2,959.2841584330671,0,0,394,11.91466859128079,3.116751269035533,0.5406091370558376,-0.17036992847543483,0.799492385786802,0.14720812182741116,0.0532994923857868
11,3,997.366545277984,0,1,408,11.955102993997624,3.142156862745098,0.5245098039215687,-0.23721016576994114,0.803921568627451,0.13970588235294118,0.056372549019607844
11,4,1156.8049881643663,0,1,374,11.87176063614549,3.2058823529411766,0.5187165775401069,-0.23243153149412268,0.7967914438502673,0.1443850267379679,0.058823529411764705
12,1,904.6346238593811,0,0,100,10.874934136357455,2.91,0.61,0.4066582379195612,0.81,0.18,0.01
12,2,1154.6848242758047,0,0,95,10.830640950709412,3.0105263157894737,0.6210526315789474,0.4591927825984392,0.8,0.18947368421052632,0.010526315789473684
12,3,1353.8014471934416,0,1,93,10.876826998862764,2.956989247311828,0.6344086021505376,0.42855635518008134,0.7741935483870968,0.20430107526881722,0.021505376344086023
12,4,1068.9190311002055,0,1,90,11.118638778960227,2.988888888888889,0.5555555555555556,0.2733125722903032,0.7777777777777778,0.2,0.022222222222222223
13,1,736.3441520123639,0,0,589,11.665281441779957,3.1239388794567065,0.5229202037351444,-0.07584728805316565,0.8862478777589134,0.06621392190152801,0.04753820033955857
13,2,894.6628687810314,0,0,626,11.885655807838475,3.0654952076677318,0.5,-0.15937033556144153,0.8817891373801917,0.06549520766773163,0.052715654952076675
13,3,954.1509402690896,0,1,636,11.848147995010423,3.069182389937107,0.5157232704402516,-0.16602429356964749,0.8867924528301887,0.05817610062893082,0.055031446540880505
13,4,1089.4385682496536,0,1,625,11.84074379909808,3.0544,0.5056,-0.19845505950231143,0.8896,0.0528,0.0576
14,1,1073.8348684531675,0,0,454,11.722203308255672,2.797356828193833,0.486784140969163,-0.024669354445449414,0.6365638766519823,0.22026431718061673,0.14317180616740088
14,2,1220.067372158107,0,0,479,11.552424651772249,2.816283924843424,0.48851774530271397,-0.06339457678422654,0.6388308977035491,0.2150313152400835,0.14613778705636743
14,3,1213.275506832232,0,1,470,11.470426213283945,2.8276595744680852,0.4808510638297872,-0.05571560251296239,0.6404255319148936,0.21063829787234042,0.14893617021276595
14,4,1487.9927968356308,0,1,439,11.419194326081096,2.8109339407744875,0.4874715261958998,-0.04377344504458399,0.6332574031890661,0.214123006833713,0.15261958997722094
15,1,854.0621914962555,0,0,797,11.438378307379455,2.9912170639899625,0.5658720200752823,0.21021210236176865,0.5420326223337516,0.3324968632371393,0.12547051442910917
15,2,1019.3176093583965,0,0,791,11.44203349994913,3.016434892541087,0.5575221238938053,0.20124553836741432,0.5549936788874842,0.32364096080910243,0.1213653603034134
15,3,1151.8673863793802,0,1,845,11.455292260458075,3.021301775147929,0.5301775147928994,0.14728553428860197,0.5585798816568047,0.32662721893491126,0.11479289940828402
15,4,1302.503949837905,0,1,874,11.45801509983253,3.011441647597254,0.5068649885583524,0.06529105275171185,0.562929061784897,0.31922196796338675,0.11784897025171624
16,1,919.7635466076359,0,0,191,11.014365316943767,3.277486910994764,0.5445026178010471,0.11552559896556462,0.7015706806282722,0.25654450261780104,0.041884816753926704
