id.practice,year,Y,Z,post,n.patients,V1_avg,V2_avg,V3_avg,V4_avg,V5_A_avg,V5_B_avg,V5_C_avg
1,1,693.6835864573331,0,0,1141,11.551683781638792,3.011393514460999,0.5460122699386503,-0.11017389689950292,0.5135845749342682,0.35758106923751093,0.12883435582822086
1,2,792.7202363049998,0,0,1110,11.605720443057397,3.000900900900901,0.5468468468468468,-0.06895976207310671,0.5108108108108108,0.3621621621621622,0.12702702702702703
1,3,1126.7193909855155,0,1,1089,11.577891677757819,3,0.5408631772268135,-0.05467235758794769,0.512396694214876,0.3581267217630854,0.12947658402203857
1,4,1185.5650210324568,0,1,1038,11.63766198764245,3.0134874759152215,0.535645472061657,-0.11880811674240485,0.5192678227360308,0.34971098265895956,0.13102119460500963
2,1,808.7982934901272,0,0,676,11.336572765265412,2.955621301775148,0.5192307692307693,-0.016102658353753362,0.7943786982248521,0.15828402366863906,0.047337278106508875
2,2,828.1271055957268,0,0,661,11.377503106845598,2.9379727685325263,0.5158850226928896,-0.02151342836578225,0.7972768532526475,0.15431164901664146,0.048411497730711045
2,3,1006.4172177630518,0,1,768,11.449983036644195,2.9166666666666665,0.5,-0.08996926262215009,0.8098958333333334,0.14713541666666666,0.04296875
2,4,1167.4598275376904,0,1,739,11.453678376600173,2.9336941813261164,0.5074424898511503,-0.11141475771090172,0.8064952638700947,0.15020297699594046,0.04330175913396482
3,1,1199.5744861340897,1,0,630,11.335683343362765,2.9365079365079363,0.5714285714285714,0.3062677855267574,0.7380952380952381,0.22698412698412698,0.03492063492063492
3,2,1356.633554575604,1,0,707,11.554703354607533,2.937765205091938,0.5516265912305516,0.19161299763831732,0.7326732673267327,0.2347949080622348,0.03253182461103253
3,3,1558.065666163008,1,1,723,11.541177116383153,2.9695712309820195,0.5255878284923928,0.15076812590881586,0.7275242047026279,0.2392807745504841,0.03319502074688797
3,4,1735.3659225428921,1,1,679,11.451551334030913,2.960235640648012,0.5301914580265096,0.16222118357483775,0.7363770250368189,0.23122238586156113,0.03240058910162003
4,1,693.9353478960243,1,0,1250,12.04565958988595,3.0936,0.476,-0.34458539428844426,0.6312,0.2512,0.1176
4,2,707.5181183702198,1,0,1236,11.924361281862478,3.02831715210356,0.49838187702265374,-0.28958477777089964,0.6262135922330098,0.25161812297734626,0.12216828478964402
4,3,860.7681500085961,1,1,1306,11.84744218186509,3.029862174578867,0.5084226646248086,-0.2552484191767809,0.6301684532924962,0.24808575803981622,0.1217457886676876
4,4,949.2017450797272,1,1,1255,11.757099492419792,3.0286852589641433,0.5067729083665339,-0.22072310653647428,0.6294820717131474,0.25258964143426293,0.11792828685258964
5,1,719.2497735850171,0,0,561,11.946095600349212,2.9518716577540105,0.5008912655971479,-0.21396872464732156,0.8163992869875223,0.0962566844919786,0.0873440285204991
5,2,953.5128825021243,0,0,548,11.848327979790461,2.9854014598540144,0.5,-0.1966513558348951,0.8284671532846716,0.09306569343065693,0.07846715328467153
5,3,960.8158900853722,0,1,535,11.796488718861099,2.986915887850467,0.49906542056074765,-0.16615847234141223,0.8299065420560747,0.08971962616822429,0.08037383177570094
5,4,1326.6757398072343,0,1,556,11.791305466145577,3.0017985611510793,0.5,-0.15551716670891794,0.8345323741007195,0.08273381294964029,0.08273381294964029
6,1,874.5881540507817,0,0,179,11.524732302913476,2.9273743016759775,0.5418994413407822,0.27643274661362516,0.8994413407821229,0.055865921787709494,0.0446927374301676
6,2,1519.2212284917703,0,0,182,11.543862486047185,2.9450549450549453,0.5274725274725275,0.31606857851442194,0.9065934065934066,0.04945054945054945,0.04395604395604396
6,3,1646.5493235229817,0,1,175,11.669508739185726,2.9828571428571427,0.52,0.2495357628745128,0.8971428571428571,0.05714285714285714,0.045714285714285714
6,4,1447.731343876624,0,1,190,11.746487373375471,2.9894736842105263,0.5157894736842106,0.15604414436110212,0.8894736842105263,0.06315789473684211,0.04736842105263158
7,1,925.2075362854099,1,0,91,11.59771916605073,2.8241758241758244,0.5384615384615384,0.36225812654750306,0.9010989010989011,0.08791208791208792,0.01098901098901099
7,2,1046.2215881400627,1,0,93,11.682468291756454,2.870967741935484,0.5053763440860215,0.3259430697056772,0.9139784946236559,0.07526881720430108,0.010752688172043012
7,3,1363.1487575848112,1,1,87,11.714307620449604,2.9655172413793105,0.4827586206896552,0.29028212585524166,0.9310344827586207,0.05747126436781609,0.011494252873563218
7,4,1523.3045336668451,1,1,91,11.895293796261154,2.8461538461538463,0.4945054945054945,0.1993530539147008,0.9230769230769231,0.06593406593406594,0.01098901098901099
8,1,761.0147781205798,0,0,840,11.056972782199018,3.0773809523809526,0.6083333333333333,0.26462269302596325,0.8321428571428572,0.13452380952380952,0.03333333333333333
8,2,1069.8663178004158,0,0,844,11.191763786585431,3.117298578199052,0.6054502369668247,0.19614240602614538,0.8364928909952607,0.12796208530805686,0.035545023696682464
