id.practice,year,Y,Z,post,n.patients,V1_avg,V2_avg,V3_avg,V4_avg,V5_A_avg,V5_B_avg,V5_C_avg
1,1,777.3478740450063,0,0,256,11.332118840814699,3.0234375,0.5234375,0.20953666641024488,0.64453125,0.2421875,0.11328125
1,2,984.0095022843587,0,0,262,11.596837580560038,2.9580152671755724,0.5152671755725191,0.06638506250815704,0.6412213740458015,0.25190839694656486,0.10687022900763359
1,3,1452.1820527435311,0,1,258,11.735440044586566,2.9108527131782944,0.5271317829457365,0.012994887447042962,0.6472868217054264,0.2558139534883721,0.09689922480620156
1,4,1344.617257964705,0,1,265,11.584412190520398,2.8867924528301887,0.5320754716981132,-0.03792125916695617,0.6566037735849056,0.2528301886792453,0.09056603773584905
2,1,960.2408126159166,0,0,495,11.183329433523847,2.9656565656565657,0.5838383838383838,0.2656453447097011,0.7575757575757576,0.15555555555555556,0.08686868686868687
2,2,918.8834364912443,0,0,539,11.164701592074781,2.9573283858998143,0.5844155844155844,0.265145565393834,0.7755102040816326,0.1391465677179963,0.08534322820037106
2,3,1127.3526866568259,0,1,530,11.170827330805418,2.969811320754717,0.5849056603773585,0.2571955064299093,0.769811320754717,0.13773584905660377,0.09245283018867924
2,4,1165.428004819748,0,1,532,11.394868035389381,3,0.5469924812030075,0.06460543428073529,0.7631578947368421,0.14661654135338345,0.09022556390977443
3,1,839.5975295391527,0,0,339,11.165634260692494,3.1327433628318584,0.5427728613569321,0.18403952174833374,0.6430678466076696,0.3008849557522124,0.05604719764011799
3,2,987.2761444599786,0,0,334,11.227488630342297,3.0748502994011977,0.5269461077844312,0.11969075632488754,0.6407185628742516,0.3083832335329341,0.05089820359281437
3,3,1174.7421908970077,0,1,319,11.208344125484869,3.0250783699059562,0.554858934169279,0.14566345553191687,0.6394984326018809,0.3103448275862069,0.050156739811912224
3,4,1380.5607122257004,0,1,334,11.255930685713201,3.0209580838323356,0.5419161676646707,0.1516510160029195,0.6227544910179641,0.3143712574850299,0.06287425149700598
4,1,875.0153989386004,0,0,574,11.424712624476665,3.0940766550522647,0.5365853658536586,0.14437299312933,0.5487804878048781,0.259581881533101,0.1916376306620209
