id.practice,year,Y,Z,post,n.patients,V1_avg,V2_avg,V3_avg,V4_avg,V5_A_avg,V5_B_avg,V5_C_avg
1,1,617.1373370216804,0,0,102,11.908257294338217,3.0686274509803924,0.5196078431372549,-0.14605325684245535,0.8529411764705882,0.10784313725490197,0.0392156862745098
1,2,955.9855467013771,0,0,105,11.975686480988351,3.123809523809524,0.5428571428571428,-0.12031721800403515,0.8666666666666667,0.10476190476190476,0.02857142857142857
1,3,793.658938657132,0,1,145,11.598745229263333,3.089655172413793,0.5103448275862069,-0.15456080168650385,0.8551724137931035,0.11724137931034483,0.027586206896551724
1,4,1001.9699921717478,0,1,164,11.742221561712944,3.0060975609756095,0.524390243902439,-0.11548239173916779,0.8536585365853658,0.12195121951219512,0.024390243902439025
2,1,863.1999193828944,1,0,288,11.409695825103446,3.138888888888889,0.5381944444444444,-0.013059613651490727,0.8368055555555556,0.1284722222222222,0.034722222222222224
2,2,899.7022598048611,1,0,280,11.449055326927475,3.164285714285714,0.55,0.03043861067556708,0.8214285714285714,0.1392857142857143,0.039285714285714285
2,3,1115.2562797879984,1,1,268,11.321373500125823,3.1529850746268657,0.5335820895522388,0.015099719754974969,0.832089552238806,0.13432835820895522,0.033582089552238806
2,4,1298.967284166792,1,1,264,11.500052081264059,3.087121212121212,0.5075757575757576,-0.014817297663067866,0.8371212121212122,0.12121212121212122,0.041666666666666664
3,1,1393.1427089656625,0,0,124,10.59007150342639,3.1774193548387095,0.6290322580645161,0.4939636356027339,0.8064516129032258,0.14516129032258066,0.04838709677419355
3,2,1463.3444845426845,0,0,125,10.682581068450112,3.152,0.624,0.40767460002345346,0.792,0.16,0.048
3,3,1299.0056035729756,0,1,124,10.567672413291374,3.1451612903225805,0.6370967741935484,0.36141853159547893,0.7661290322580645,0.1693548387096774,0.06451612903225806
3,4,1311.7142671462161,0,1,124,10.704519737589674,3.153225806451613,0.6370967741935484,0.27740087003896763,0.7661290322580645,0.16129032258064516,0.07258064516129033
4,1,1175.3465319371312,0,0,141,10.86725611042851,2.921985815602837,0.5815602836879432,0.12984600771255603,0.8156028368794326,0.1276595744680851,0.05673758865248227
4,2,1116.7090044161246,0,0,131,10.82569172658385,3.0763358778625953,0.5801526717557252,0.1342512730818977,0.8091603053435115,0.1450381679389313,0.04580152671755725
4,3,1275.427534167009,0,1,123,10.746342026927008,3.0813008130081303,0.5772357723577236,0.11799225523687075,0.8130081300813008,0.13821138211382114,0.04878048780487805
4,4,1329.1411842763127,0,1,138,10.818958976566563,3.0869565217391304,0.6014492753623188,0.19175617980413806,0.8043478260869565,0.13043478260869565,0.06521739130434782
5,1,927.6317365981099,0,0,1663,11.828372864397128,3.011425135297655,0.4864702345159351,-0.24704924774892675,0.7432351172579675,0.13650030066145522,0.12026458208057728
5,2,1022.5632679181615,0,0,1639,11.751250027205916,3.015253203172666,0.49298352654057354,-0.2002360271458728,0.74862721171446,0.13178767541183647,0.11958511287370348
5,3,1147.4280786091922,0,1,1564,11.83606454659539,3.0051150895140664,0.49744245524296676,-0.1972185233970986,0.7544757033248082,0.1265984654731458,0.11892583120204604
5,4,1263.404634203883,0,1,1617,11.801634109977153,2.9820655534941247,0.4935064935064935,-0.18440198364114488,0.7544836116264688,0.13234384662956092,0.11317254174397032
6,1,929.4477110065302,1,0,294,11.54309473657019,3.1360544217687076,0.5408163265306123,0.009635222766588533,0.5748299319727891,0.2653061224489796,0.1598639455782313
6,2,929.2274437098778,1,0,301,11.364044795727185,3.086378737541528,0.5514950166112956,0.05292144430447955,0.584717607973422,0.26578073089701,0.14950166112956811
6,3,1181.708173597417,1,1,316,11.49644456525205,3.0854430379746836,0.5348101265822784,-0.01920971340453462,0.5791139240506329,0.27531645569620256,0.14556962025316456
6,4,1527.4138257615923,1,1,301,11.533386519876501,3,0.5249169435215947,-0.0010850969939034324,0.5514950166112956,0.2857142857142857,0.16279069767441862
7,1,526.6913740149531,0,0,101,12.431138991266478,2.9207920792079207,0.4752475247524752,-0.1852054230089147,0.801980198019802,0.1485148514851485,0.04950495049504951
7,2,776.9457821012693,0,0,93,12.438976640535008,2.924731182795699,0.46236559139784944,-0.1830062580882367,0.7849462365591398,0.16129032258064516,0.053763440860215055
7,3,1045.336298597774,0,1,97,12.580597325250277,2.7628865979381443,0.5154639175257731,-0.16100376584509296,0.8041237113402062,0.14432989690721648,0.05154639175257732
7,4,1007.935887179263,0,1,110,12.640110155025788,2.9363636363636365,0.509090909090909,-0.22342604009515188,0.8181818181818182,0.13636363636363635,0.045454545454545456
8,1,658.0559321920522,0,0,162,10.962092501112316,2.753086419753086,0.5555555555555556,0.13101377581359014,0.8271604938271605,0.13580246913580246,0.037037037037037035
8,2,830.7307399479331,0,0,171,11.239337026174315,2.7485380116959064,0.5614035087719298,0.07402780996456293,0.7894736842105263,0.15789473684210525,0.05263157894736842
8,3,1156.33683105696,0,1,171,11.448376988926803,2.8421052631578947,0.5672514619883041,0.04356526600840093,0.8070175438596491,0.13450292397660818,0.05847953216374269
8,4,1141.44756669832,0,1,170,11.724521583965597,2.8176470588235296,0.5823529411764706,0.016136618417852626,0.8470588235294118,0.10588235294117647,0.047058823529411764
9,1,781.2492509269669,0,0,124,11.907514951166258,3.024193548387097,0.4112903225806452,-0.4324035120763867,0.8306451612903226,0.08064516129032258,0.08870967741935484
9,2,771.4417364556742,0,0,115,11.59135477826096,3.0521739130434784,0.40869565217391307,-0.34880782828031665,0.8173913043478261,0.08695652173913043,0.09565217391304348
9,3,886.013861338003,0,1,126,11.799249693440613,3.0238095238095237,0.40476190476190477,-0.39716621970217936,0.8253968253968254,0.07936507936507936,0.09523809523809523
9,4,1058.049653591074,0,1,129,11.766034494442406,2.9844961240310077,0.4496124031007752,-0.34322598477739785,0.8294573643410853,0.08527131782945736,0.08527131782945736
10,1,727.9273847305643,0,0,205,11.439842224770308,3.024390243902439,0.48292682926829267,-0.09521993215016053,0.8195121951219512,0.08292682926829269,0.0975609756097561
10,2,1077.3098983903672,0,0,203,11.522379430363227,3.0049261083743843,0.4729064039408867,-0.10270876024483289,0.812807881773399,0.08374384236453201,0.10344827586206896
10,3,1384.695137824312,0,1,203,11.722908715750258,2.9753694581280787,0.4975369458128079,-0.0416543087179507,0.812807881773399,0.08866995073891626,0.09852216748768473
10,4,1283.3981996831449,0,1,192,11.746397563077004,3.0104166666666665,0.5,-0.08961809225252396,0.8177083333333334,0.078125,0.10416666666666667
11,1,934.1550461462352,0,0,1370,11.311052547864616,3.0233576642335764,0.5430656934306569,0.13133427275226808,0.6233576642335766,0.22481751824817517,0.15182481751824817
