id.practice,year,Y,Z,post,n.patients,V1_avg,V2_avg,V3_avg,V4_avg,V5_A_avg,V5_B_avg,V5_C_avg
1,1,935.2668842146925,1,0,675,11.40718053571039,3.04,0.5481481481481482,0.16915957468154316,0.42074074074074075,0.4577777777777778,0.12148148148148148
1,2,1083.845127835585,1,0,637,11.463117722614781,3.0423861852433283,0.5494505494505495,0.16794396411430096,0.434850863422292,0.44583987441130296,0.11930926216640503
1,3,1397.684355996984,1,1,613,11.410667638340497,3.0228384991843393,0.5562805872756933,0.15599737020993748,0.42088091353996737,0.4567699836867863,0.12234910277324633
1,4,1378.386023179074,1,1,619,11.546929137219317,3.016155088852989,0.5508885298869144,0.10728833050887429,0.420032310177706,0.45395799676898224,0.1260096930533118
2,1,894.1745371689124,0,0,379,10.591898583652686,3.015831134564644,0.6464379947229552,0.3935616766803589,0.7361477572559367,0.22163588390501318,0.04221635883905013
2,2,1116.7928300655633,0,0,381,10.741176670013102,3.0078740157480315,0.6167979002624672,0.328544935106065,0.7480314960629921,0.2099737532808399,0.04199475065616798
2,3,1394.014425641928,0,1,381,10.812433030420609,3.005249343832021,0.6246719160104987,0.3216820394840427,0.7454068241469817,0.2073490813648294,0.047244094488188976
2,4,1244.0553505377225,0,1,380,10.966231202729084,2.918421052631579,0.6342105263157894,0.31956338513684496,0.7368421052631579,0.21842105263157896,0.04473684210526316
3,1,770.3669662522789,0,0,842,11.336147329570109,3.0961995249406176,0.5558194774346793,0.015244671759071373,0.8491686460807601,0.11757719714964371,0.0332541567695962
3,2,971.0146870180921,0,0,871,11.210343334159955,3.092996555683123,0.5671641791044776,0.07005811086737064,0.8576349024110218,0.10677382319173363,0.03559127439724455
3,3,1175.8274830443884,0,1,848,11.250178108362222,3.097877358490566,0.5589622641509434,0.015666439048495975,0.8466981132075472,0.11202830188679246,0.041273584905660375
3,4,1338.4480277877735,0,1,843,11.275945868273883,3.0984578884934755,0.5563463819691578,-0.01809066724345526,0.8481613285883749,0.10794780545670225,0.04389086595492289
4,1,823.1281609446025,0,0,88,10.815221596894414,3.0681818181818183,0.5681818181818182,0.15852960433809182,0.6931818181818182,0.20454545454545456,0.10227272727272728
4,2,910.4050253621054,0,0,98,10.750090533478396,3.1122448979591835,0.5918367346938775,0.13864412169444348,0.6632653061224489,0.22448979591836735,0.11224489795918367
4,3,1002.5750419433116,0,1,116,11.111448632845004,3.310344827586207,0.5775862068965517,0.0207040805029007,0.7155172413793104,0.19827586206896552,0.08620689655172414
4,4,1287.4120879342195,0,1,123,11.005072769682714,3.186991869918699,0.5691056910569106,0.0968457290007526,0.6910569105691057,0.1951219512195122,0.11382113821138211
5,1,764.5973969362766,0,0,527,11.45503173095468,2.9563567362428844,0.4971537001897533,-0.06144697829052834,0.6603415559772297,0.14800759013282733,0.19165085388994307
5,2,860.1580272242043,0,0,542,11.429286395910045,2.92619926199262,0.48523985239852396,-0.09310835045547104,0.6678966789667896,0.15498154981549817,0.17712177121771217
5,3,1131.4281306165058,0,1,555,11.407104828264602,2.893693693693694,0.47387387387387386,-0.09800097717204669,0.6702702702702703,0.16036036036036036,0.16936936936936936
5,4,1361.9782310319158,0,1,559,11.361188310597118,2.9481216457960646,0.47942754919499103,-0.08552715890714226,0.667262969588551,0.16279069767441862,0.16994633273703041
6,1,1008.568069894528,1,0,273,11.741171306678565,2.967032967032967,0.5311355311355311,-0.13519852791079462,0.7362637362637363,0.15384615384615385,0.10989010989010989
