id.practice,year,Y,Z,post,n.patients,V1_avg,V2_avg,V3_avg,V4_avg,V5_A_avg,V5_B_avg,V5_C_avg
1,1,1005.772557639054,1,0,920,11.562694248805416,3.0804347826086955,0.508695652173913,-0.09263638849489654,0.7228260869565217,0.16304347826086957,0.11413043478260869
1,2,913.6590831955737,1,0,905,11.660216278863784,3.0773480662983426,0.49171270718232046,-0.1498522720064169,0.7259668508287292,0.16243093922651933,0.11160220994475138
1,3,1035.9647463148365,1,1,892,11.708556096808737,3.098654708520179,0.49327354260089684,-0.1326346501998251,0.7208520179372198,0.17152466367713004,0.10762331838565023
1,4,1195.9239535304407,1,1,889,11.731815658502342,3.077615298087739,0.4938132733408324,-0.15813174552642534,0.7289088863892014,0.16422947131608548,0.10686164229471316
2,1,857.476188138583,1,0,497,11.40839641094189,2.9698189134808852,0.5573440643863179,0.06633655089440123,0.6981891348088531,0.17706237424547283,0.12474849094567404
2,2,1152.3230819936405,1,0,481,11.348678504079151,2.9625779625779627,0.5654885654885655,0.10202667076856106,0.6881496881496881,0.18295218295218296,0.1288981288981289
2,3,1096.1625765055132,1,1,532,11.446293502868066,2.9511278195488724,0.5451127819548872,-0.027289054384960314,0.6860902255639098,0.19548872180451127,0.11842105263157894
2,4,1101.7497815172492,1,1,535,11.528632143450011,2.9850467289719624,0.5158878504672897,-0.0864864417741916,0.6691588785046729,0.19813084112149532,0.13271028037383178
3,1,1106.3787312104205,1,0,527,11.011581215765212,3.0265654648956355,0.5844402277039848,0.12412475717918031,0.8311195445920304,0.1366223908918406,0.03225806451612903
3,2,1242.4552726675142,1,0,496,11.027115175533373,3.0463709677419355,0.5766129032258065,0.11304112744065146,0.8286290322580645,0.13911290322580644,0.03225806451612903
3,3,1421.3104332897528,1,1,491,10.787300987776037,3.026476578411405,0.5763747454175153,0.12350296150152193,0.8289205702647657,0.14052953156822812,0.03054989816700611
3,4,1351.2907604325135,1,1,499,11.016026342952523,3.0200400801603204,0.5571142284569138,-0.01676767043801856,0.8396793587174348,0.13226452905811623,0.028056112224448898
4,1,919.0118860681914,0,0,865,11.544658670126568,3.107514450867052,0.5352601156069364,0.007176866339931078,0.5630057803468208,0.33410404624277457,0.10289017341040463
4,2,1113.0787651373714,0,0,852,11.605719977562437,3.07981220657277,0.5305164319248826,0.009528245136652937,0.5610328638497653,0.3438967136150235,0.09507042253521127
4,3,1139.937554396294,0,1,903,11.58005800024143,3.078626799557032,0.5249169435215947,-0.014371695005482018,0.5581395348837209,0.3477297895902547,0.09413067552602436
4,4,1306.8966045404336,0,1,929,11.540832038468977,3.060279870828848,0.5263724434876211,0.0040154704903205265,0.5640473627556513,0.3379978471474704,0.09795479009687837
5,1,883.7168367529647,0,0,305,11.23791654151003,2.9836065573770494,0.5967213114754099,0.31106157353448044,0.6426229508196721,0.14754098360655737,0.2098360655737705
5,2,1127.597452691344,0,0,326,11.432869093545625,2.9049079754601226,0.5705521472392638,0.2179307024811513,0.647239263803681,0.13190184049079753,0.22085889570552147
5,3,1288.3562602850868,0,1,322,11.535870745959357,2.953416149068323,0.5434782608695652,0.2193013271901436,0.6428571428571429,0.12732919254658384,0.22981366459627328
5,4,1505.1407132001664,0,1,311,11.624768452696703,2.942122186495177,0.5466237942122186,0.16918743137710096,0.6527331189710611,0.13504823151125403,0.21221864951768488
6,1,931.4290230723262,0,0,601,11.373336098555724,3,0.502495840266223,-0.14494678105524292,0.8419301164725458,0.10981697171381032,0.048252911813643926
6,2,835.4377874798366,0,0,617,11.519413077689174,2.9918962722852513,0.49108589951377635,-0.1831968898585395,0.839546191247974,0.1085899513776337,0.05186385737439222
6,3,1029.079221392278,0,1,684,11.422037467493796,3.004385964912281,0.5116959064327485,-0.1114390604312773,0.8304093567251462,0.10964912280701754,0.059941520467836254
6,4,1316.651160051751,0,1,660,11.413432185645316,3.025757575757576,0.5060606060606061,-0.07411321193929754,0.8348484848484848,0.10909090909090909,0.05606060606060606
7,1,887.5598520643402,0,0,465,11.788885973033985,2.8838709677419354,0.421505376344086,-0.36557662815985414,0.6451612903225806,0.12473118279569892,0.23010752688172043
7,2,791.7319587383749,0,0,434,11.843318515350965,2.880184331797235,0.39631336405529954,-0.3939289170955532,0.6428571428571429,0.12442396313364056,0.23271889400921658
7,3,881.6749112879982,0,1,415,11.667770563074635,2.8457831325301206,0.41204819277108434,-0.3265832744493461,0.6289156626506024,0.13012048192771083,0.24096385542168675
7,4,1100.5304056495465,0,1,444,11.771263668437467,2.815315315315315,0.4346846846846847,-0.2387585405140141,0.6328828828828829,0.13063063063063063,0.23648648648648649
8,1,787.7163997021486,0,0,842,11.98752886877722,2.9524940617577196,0.42280285035629456,-0.4356669489328045,0.8408551068883611,0.10332541567695962,0.055819477434679333
