id.practice,year,Y,Z,post,n.patients,V1_avg,V2_avg,V3_avg,V4_avg,V5_A_avg,V5_B_avg,V5_C_avg
1,1,893.2569691815982,1,0,737,11.638515472387676,3.1112618724559025,0.5278154681139756,-0.11432902193386192,0.5712347354138398,0.3337856173677069,0.09497964721845319
1,2,1003.6446883124698,1,0,730,11.674411510037588,3.0876712328767124,0.5246575342465754,-0.1383321363085672,0.5698630136986301,0.336986301369863,0.09315068493150686
1,3,1107.7825195985718,1,1,716,11.694477065187476,3.0628491620111733,0.5125698324022346,-0.1808482032580529,0.5824022346368715,0.3240223463687151,0.0935754189944134
1,4,1245.6841401507265,1,1,698,11.64259178496323,3.0272206303724927,0.5128939828080229,-0.176465289526904,0.5759312320916905,0.3209169054441261,0.10315186246418338
2,1,749.6581880095562,1,0,249,11.262278522345172,2.9357429718875503,0.5622489959839357,0.17622039773327228,0.6586345381526104,0.21686746987951808,0.12449799196787148
2,2,1260.1749585604753,1,0,243,11.314585959427236,2.9876543209876543,0.5720164609053497,0.19834910169646022,0.654320987654321,0.21810699588477367,0.12757201646090535
2,3,1343.567224017426,1,1,245,11.258327955205997,3.012244897959184,0.5591836734693878,0.15151079612130505,0.6448979591836734,0.22040816326530613,0.1346938775510204
2,4,1780.8226173031526,1,1,260,11.372258727012479,2.9692307692307693,0.5423076923076923,0.0694558400465739,0.6538461538461539,0.2153846153846154,0.13076923076923078
3,1,884.78768653754355,0,0,327,11.369761010682188,3.128440366972477,0.5290519877675841,-0.08781099106231448,0.7125382262996942,0.2599388379204893,0.027522935779816515
3,2,1010.8237400457679,0,0,326,11.401781452145208,3.144171779141104,0.5306748466257669,-0.07246582399881998,0.7085889570552147,0.2607361963190184,0.03067484662576687
3,3,1137.922741396316,0,1,344,11.470268397633854,3.0813953488372094,0.5465116279069767,0.0053818536636443,0.7122093023255814,0.25,0.0377906976744186
3,4,1144.2873230346315,0,1,336,11.556924290113379,3.1547619047619047,0.5535714285714286,-0.002648575153189854,0.7083333333333334,0.25,0.041666666666666664
4,1,1000.3008249229783,1,0,322,11.510037483066302,2.9037267080745344,0.5838509316770186,0.18982985349291862,0.7267080745341615,0.21739130434782608,0.055900621118012424
4,2,1411.642978015809,1,0,299,11.6621392211317,2.8896321070234112,0.5785953177257525,0.19143881626465248,0.725752508361204,0.21739130434782608,0.056856187290969896
4,3,1488.3870447857935,1,1,285,11.810872689703864,2.873684210526316,0.5789473684210527,0.16132370011074657,0.7052631578947368,0.22807017543859648,0.06666666666666667
4,4,1807.1800064733418,1,1,288,11.821671790687953,2.8854166666666665,0.5694444444444444,0.11971498035161754,0.7152777777777778,0.20833333333333334,0.0763888888888889
5,1,933.2341007506027,0,0,562,11.172372881001515,2.877224199288256,0.5516014234875445,0.13525337820801311,0.6957295373665481,0.1903914590747331,0.11387900355871886
5,2,1047.2526203320224,0,0,558,11.140080300416683,2.8942652329749103,0.553763440860215,0.1513084781836713,0.6881720430107527,0.2007168458781362,0.1111111111111111
5,3,1130.076606386227,0,1,578,11.30750487960259,2.8771626297577853,0.5692041522491349,0.17377697025410405,0.6816608996539792,0.20069204152249134,0.11764705882352941
5,4,1418.1753738562816,0,1,633,11.38700970775826,2.890995260663507,0.5608214849921012,0.09687593102717125,0.69826224328594,0.1990521327014218,0.10268562401263823
6,1,783.3366807845373,0,0,1804,11.41782182762258,3.011086474501109,0.5437915742793792,0.02352577276856474,0.7006651884700665,0.18736141906873613,0.11197339246119734
6,2,955.8207523249848,0,0,1798,11.490399889809067,3.013904338153504,0.5394883203559511,-0.002262093983141064,0.7024471635150167,0.1885428253615128,0.10901001112347053
6,3,1148.959376130888,0,1,1758,11.493881546768884,3.0119453924914676,0.5432309442548351,0.007257620096351068,0.7036405005688282,0.18771331058020477,0.10864618885096701
6,4,1240.2306532811801,0,1,1683,11.490522435847245,3.0071301247771838,0.5395127748068924,0.01971034780195079,0.7005347593582888,0.1954842543077837,0.10398098633392751
7,1,1014.9663179887265,0,0,402,11.352227928852233,3.0049751243781095,0.5323383084577115,-0.008057731886381085,0.5522388059701493,0.31592039800995025,0.1318407960199005
7,2,1194.179718113582,0,0,394,11.425258771090336,3.020304568527919,0.5380710659898477,-0.023156198661371388,0.5456852791878173,0.3223350253807107,0.1319796954314721
7,3,1345.5832052596902,0,1,386,11.467280686772167,2.9922279792746114,0.5466321243523317,9.020546207622442e-4,0.5673575129533679,0.31088082901554404,0.12176165803108809
7,4,1461.1698989087852,0,1,404,11.408679219424045,3.004950495049505,0.551980198019802,-0.02966102454914095,0.5470297029702971,0.31683168316831684,0.13613861386138615
