id.practice,X1,X2,X3,X4,X5,X6,X7,X8,X9
1,0,B,0,A,0,35.4757134139806,1.5067855952167637,0.21572256561351574,40.733077343587325
2,0,B,0,C,0,32.98776765100846,8.605300907137021,0.5703621123163181,38.720749735143926
3,1,A,1,A,1,33.318179895829104,17.08964052354752,0.16791932499869708,14.410081283655803
4,0,B,0,B,0,27.880679799503973,5.4434828490045835,0.2414831324076662,-7.922846138165003
5,1,C,1,A,1,23.109856260233162,13.840186073570484,0.4212690379832713,24.65866895088125
6,0,B,0,A,1,32.45771294993163,5.507446516875857,0.5604774127282076,-4.800335633310418
7,0,C,1,A,1,23.10992279508968,2.3946974980069404,0.3748648788687812,11.207738126726687
8,1,A,0,A,1,39.794331882959355,19.56083281928416,0.4469278428065277,76.62914327530626
9,1,A,0,A,0,29.594736978593723,4.304593253561188,0.3918485031142487,-40.92916262383143
10,0,C,1,A,1,16.01765838497003,5.22182225616826,0.404046027583091,4.099598821039084
11,1,B,1,B,1,26.981078410857528,9.78836247231602,0.6855847230387914,130.46164563005257
12,1,B,0,A,0,24.089984909119423,7.945979288805187,0.5537831401459593,-13.179831515011749
13,1,A,1,B,0,36.585200231705876,1.4770786228791604,0.6170007635648138,-7.037430901118242
14,0,A,0,A,0,23.557270773799118,4.651269990749511,0.31190988609270076,48.72607225666192
15,0,A,1,A,1,25.933004492507578,9.516911463965048,0.6188662950874733,1.2506769968121105
16,0,B,1,A,1,21.84357412654334,4.789922345948068,0.26122501296703265,49.66215907436805
17,1,C,1,A,1,38.2197138596157,14.107021181016474,0.34486954910674145,79.709181168177
18,0,A,0,B,1,22.406652898850297,8.672897798385078,0.25888171459819365,12.598156960869288
19,1,B,1,B,0,33.8837032628293,8.506294845537077,0.2539192796130638,11.161688278226642
20,0,A,1,A,0,30.240852367900303,1.9646796008366172,0.24635999708244213,70.02814601813489
21,0,B,1,A,0,36.902361864581195,8.94646455056375,0.236649009257309,19.49946072683136
22,1,B,1,A,1,27.622909128155506,13.18022317033384,0.49902750744054175,-12.587149559008083
23,0,B,1,A,1,21.3937986136586,11.755023660854315,0.12630518482957998,26.59250371524872
24,0,C,0,A,1,32.370150905888345,12.433863281341392,0.554204804309657,-17.547920702683413
25,1,A,1,A,1,30.934448748465318,23.9003600613335,0.69324766836588,-40.70998566975047
26,1,B,1,A,0,14.13509763576174,4.713349450378406,0.6278348156098722,-24.203552409543853
27,1,C,0,A,1,24.94595926923735,15.780344458174119,0.24603180767061528,22.521737566105593
28,0,A,0,B,0,30.612224222996776,8.172314334803499,0.35045692232507863,10.298368665027017
29,0,A,0,A,0,23.54784793889526,4.315302126024287,0.5033620466085257,39.519910876740624
30,0,B,1,A,0,35.814936215149146,0,0.43465192594899976,61.930387350010854
31,0,C,0,A,1,21.1652655434882,16.173986669991525,0.48308099734325305,15.557344379037767
32,0,B,1,A,0,31.26158044214766,9.515476647496044,0.18033570527925336,-25.271719852311506
33,1,C,0,A,1,32.169894126939965,14.29672472378316,0.32479400671667896,37.22787499529606
34,1,B,1,A,0,24.482475072317662,0,0.33690296586395757,-91.0052711678182
35,1,B,0,A,1,25.957389317537025,18.815196674281992,0.26609179253971943,-14.692369512164035
36,0,B,1,A,1,50.36480691004108,11.167081051454845,0.11120038240623098,36.65500038322537
37,0,C,1,A,0,32.30333226497545,6.100494288493513,0.4916178302696306,-37.17164670708525
38,0,B,0,B,0,35.583386343072235,6.990589852585263,0.35604740417831326,86.00671101762438
39,0,B,1,C,0,26.597686960472267,8.440797945720956,0.5263699315977592,-45.461085818694826
40,0,B,1,A,1,21.43781780945706,13.689189968946394,0.2852898488888616,70.07780702286857
41,1,C,1,A,0,30.88107028699557,6.600123682641802,0.18100013790904332,53.33910170383529
42,0,C,0,A,1,21.350992104648537,14.627630567222589,0.32548182843858114,17.464400820449992
43,1,A,0,B,0,36.279836949701505,10.635777861564375,0.5580044974732247,16.77699148166281
44,1,B,0,A,0,41.07121067182899,9.33723917006916,0.5454436812851362,20.10418727287298
45,1,B,1,A,1,29.054242071309552,13.914336742318786,0.6023590784117542,50.27337846169027
46,1,C,0,A,1,24.442975974076234,13.77886865958479,0.38725016604388857,14.808897539592383
47,1,A,0,A,1,35.51106497692236,13.175287416450864,0.21144461226966063,41.358221633847826
48,1,A,0,A,0,47.46696174451662,10.832016544304153,0.6799880847831303,49.794122300502835
49,1,A,0,B,0,24.13654828823715,3.6473628797418556,0.4687575299308436,29.116459743023583
50,0,A,1,C,1,30.23773853484438,11.339848468709079,0.5188271053509804,36.47537248980768
51,0,C,1,B,0,26.664811169529262,3.0317374617781034,0.12535270274736912,-6.39658940988846
