id.practice,X1,X2,X3,X4,X5,X6,X7,X8,X9
1,1,C,1,A,1,22.04174905505821,18.516313800669465,0.4053781375910691,29.78605043033518
2,0,C,1,A,1,34.73787734745049,0.23353285047234884,0.3098782494836686,9.305557379874134
3,1,C,1,A,1,33.539149781012426,10.113098616280112,0.2943454556500785,24.677507754102557
4,1,A,1,A,0,35.616435064592125,8.673100677284317,0.1756434827535491,15.195045756131801
5,1,A,1,A,0,20.47027510464823,2.6496150020199587,0.4192779864948957,8.718108935575302
6,1,B,0,B,1,27.515469290624075,10.616866186734072,0.4329278009864201,3.3701350622297497
7,1,C,1,A,1,28.28484487703416,17.61003936814926,0.2798130830168734,49.43644521633172
8,1,C,0,A,1,27.63021124868301,18.847235126967345,0.39467938802962416,36.44115318867975
9,0,B,1,A,1,41.0538937168971,5.795492082299619,0.2576382568097169,10.151518987907568
10,0,B,0,C,0,27.63367717120422,6.531022375437116,0.3205191307231742,12.811233352091811
11,1,C,1,A,0,28.772397853132063,4.6934867899653465,0.18562282726059964,60.83245812385891
12,1,B,1,A,0,30.82198255885652,7.400529229920358,0.46046566051472776,-2.3362368747505613
13,1,C,0,A,1,26.877027918027704,18.44247097635612,0.2488526619750633,36.656953088183684
14,0,C,1,A,1,33.234010179749774,15.134473775080757,0.28286898451071735,12.937018476408193
15,1,B,1,A,1,31.445872548787705,19.721735777839342,0.30885054606800166,0.05725770296734112
16,0,B,1,A,1,25.270703505542905,12.046433338035607,0.3683074337400759,62.06772046943501
17,0,B,0,A,0,25.492595067094868,4.608961692150923,0.44818250928471154,55.51781052242373
18,1,B,1,A,1,19.013649203526175,21.26599903013347,0.31648035473982755,-15.043080363876932
19,1,C,1,A,1,21.808677453681014,15.35244903153927,0.304984512863021,-2.367375206656064
20,1,A,1,B,0,42.49085863886216,8.376715757971919,0.6600824291089544,-36.0353471068164
21,0,A,0,A,0,22.210921870648306,8.357790236630134,0.4460671672412534,-26.40404204794779
22,1,A,1,B,0,34.730008300394985,7.91510916343801,0.29235484954796637,-68.02722104579085
23,1,A,0,A,0,36.25139184118072,6.848862465186508,0.3920217042541444,13.570855874418786
24,1,A,1,B,1,38.5024563840628,11.211007342033032,0.44876282442351906,-22.291010613786682
25,1,A,0,A,0,37.4576952890065,1.2671250258727955,0.5177362303181977,5.336417013137922
26,0,B,1,C,0,25.10715059979982,2.546997122884056,0.806194525492067,-25.9127688420048
27,0,B,1,A,1,33.22169537242502,14.681742957126282,0.5142106659656668,-8.05013572291195
28,1,C,1,A,0,28.43015698092266,3.5826841749178167,0.19901732313696083,43.806617956059156
29,1,C,1,A,1,39.087753283784586,12.33326051970784,0.2229476397122695,9.983228353883804
30,1,B,0,A,1,26.728004877629573,12.320512261241312,0.43802302380206476,85.32462426029399
31,0,A,1,A,0,39.528878410584284,4.732049973840535,0.49110160214678017,-61.696060029743975
32,1,B,1,C,1,30.143552463656768,16.68823692937955,0.4315732668621633,-42.514750388052605
33,0,C,1,A,1,36.01747268789363,8.570853930600697,0.29757940265731153,17.321342203306124
34,1,A,0,A,0,21.275347229688872,8.922623445684422,0.4953656360514043,50.99661345145896
35,1,B,1,A,1,28.21650733071325,16.677433499006792,0.529020033925189,-15.95531275292501
36,1,B,1,A,1,36.738148308057816,15.318581693666323,0.5299025285035348,13.105991579066659
37,1,C,1,A,0,41.915230987868924,10.727738874484453,0.47050858823733877,85.88537188767192
38,1,A,0,A,0,33.27557563948939,6.560243214361494,0.39516263119213146,19.12216874690829
39,1,A,1,C,1,19.123651306917324,13.037621301762098,0.6190177245929733,-111.17020600642454
40,1,A,1,A,0,33.67057238732882,3.451921797230094,0.3900050824998467,-10.690087914779937
41,0,A,0,A,0,16.670644615612275,7.1488640875797,0.24393442129902676,30.861935574934797
42,1,A,0,A,0,32.31838818322016,7.619608839370214,0.6566038583626912,-5.742109153578486
43,0,A,1,A,1,24.995522179160915,8.285605154539779,0.4601492008459639,-5.407205382498795
44,0,A,0,A,0,32.84407938994521,2.6193683400576804,0.541395850605629,34.30826752102482
45,1,B,0,A,0,33.63751977198763,1.2058787941066123,0.6038310581864899,164.31791890681106
46,0,B,1,B,1,29.410379207892852,4.821948198303421,0.4949659846618899,22.789149946328727
47,0,C,0,A,1,19.256219114889472,6.2994153460366045,0.36594830999739586,4.188031224215717
48,0,C,1,A,1,27.512813718079627,6.987661669398248,0.43168906867446916,14.560036364443175
49,1,B,1,A,1,42.888903603667956,14.314945484145433,0.1417403619914144,31.033033218572363
50,0,C,1,B,1,27.068533689029067,4.712410163469741,0.6052469217091623,26.996410666259976
51,1,A,1,A,1,43.48141656927834,14.895062651106258,0.5654915400939005,50.98485698618259
52,0,A,1,A,1,28.297373975304822,13.039362029600369,0.37475482459628684,14.780969865517626
53,0,A,0,C,1,26.604844724663987,2.9882689606672974,0.8778227969537351,21.263981673529845
54,0,C,0,A,1,21.89391422995526,14.253321868108689,0.482449672493873,30.657279891300824
55,1,A,0,A,0,26.512115252549236,5.650181952781361,0.45138212603034683,59.484833028398235
56,1,C,0,A,1,30.559992304307173,7.242503347551423,0.42161566939096146,-27.02766408792329
57,1,C,1,A,1,27.41989456484597,7.151189559795061,0.4480523291940743,40.149701678156646
58,1,A,0,B,0,25.26237598355815,6.441352957113313,0.41103040372111804,28.84183671542245
59,1,C,1,B,1,42.42442294503638,11.04363580301677,0.6575835515071546,-4.1375351225104176
60,0,C,1,B,1,22.729829801929355,14.622232349859182,0.37944285714005394,-4.368853328593193
61,0,B,1,A,1,21.535118692620312,15.702371652563292,0.6006137325366776,57.879390577179066
62,0,B,1,A,1,28.551027154652413,7.905475471894915,0.43976888969933614,-9.16323089677919
63,1,C,1,A,1,24.03348437772206,14.373436561598101,0.3413932813504014,11.217608376264012
64,1,A,1,A,0,43.58998680180064,7.645819944042757,0.16239468991552924,48.51358547074755
65,1,B,1,B,1,29.32158986852927,15.016278814546732,0.5918410636074647,49.028131412549335
66,1,C,1,A,1,19.062743577832368,12.993811086028447,0.5385279507480796,64.58060259443675
67,0,A,0,A,0,30.616703140010024,3.820951383383745,0.4544565391840004,-5.482634370937152
68,1,A,1,B,0,29.199815675990518,5.494665942445814,0.46522260568769847,-15.487801003576585
69,1,C,1,B,1,43.235558409679165,5.231363918541721,0.5202005574894069,28.641357518314006
70,1,A,1,C,0,23.176870178748825,7.984587523345867,0.15629785622153441,45.76313692211616
71,0,B,0,A,0,41.73210189309563,1.171992705412607,0.13756787013828486,-29.83628266881022
72,1,A,0,A,1,28.077450849428967,15.4705280609795,0.33801938502652745,38.916405931206015
73,0,B,0,C,0,23.247614743904556,9.249395099644044,0.37613130004959777,26.876261807914737
74,0,B,0,A,1,20.04952146730416,7.9346709920149365,0.6378439400590449,75.7612665141929
75,1,A,1,A,1,46.557320464285866,21.491148654998106,0.37986184331310446,-98.05342833187157
76,1,A,0,A,1,40.3870436762022,9.718774678589156,0.6613515301704751,24.91677935301611
77,0,B,0,C,0,23.101829275359744,3.1163738431698813,0.48588528276531057,117.61086164409986
78,1,A,0,C,0,32.507694832652646,6.757463664128272,0.7548933457692142,-42.766524045594046
79,0,A,0,A,0,32.32544598073176,5.192089571926914,0.4859105352611971,11.466218960414867
80,1,A,1,C,0,23.365468254372843,0.06902316049622126,0.3443468719826442,21.113087971292124
81,0,A,0,A,0,27.603766519038878,4.593111222805,0.49296107854462223,37.56404219648407
82,0,B,0,B,1,32.944929085758105,12.276709644919485,0.15037073730000788,-4.098670176844813
83,0,C,1,A,0,49.8428836668456,4.753110041828093,0.32370925695401415,19.28867860758291
84,0,C,1,A,1,38.91117302502926,5.886563332126837,0.4612234798085574,-18.888651427432023
85,0,B,0,A,1,28.515295839906404,8.481816491076602,0.3099864916505934,53.56063257612021
86,1,B,1,A,1,23.897566303995806,20.726237358904513,0.47620478583258796,-19.79919799312072
87,1,C,1,A,1,21.338957372288874,22.006013284359913,0.1483494956713762,-10.243762463462382
88,0,A,0,A,1,43.58927167565224,6.894408936021106,0.4747321925319744,61.49370652683511
89,1,B,1,A,0,28.396467229867383,6.867496051795598,0.42960526061026905,33.01767433849636
90,1,B,0,A,0,30.141196281364817,6.783608274759112,0.42868311059016423,69.26081732413749
91,1,A,1,A,1,23.351486639661967,12.96765698148939,0.49348860204777234,21.336732529700132
92,0,A,0,A,0,24.68445679431416,6.298002262966363,0.5782348919557097,49.167301111391026
93,1,C,1,A,0,39.89301759136129,1.7568586930521626,0.6400537332016181,18.85173234301491
94,1,B,1,A,0,28.94262227708753,5.223138156738412,0.15173447651248706,85.37219089790771
95,0,B,1,A,0,27.8643669294055,8.051980437125035,0.4425894710014335,20.73684020099896
96,0,A,0,B,0,31.82399271728185,5.21302823476012,0.5247078646345921,61.760335197493745
97,0,C,1,A,1,43.619834280493784,3.5261651683883724,0.4740218440489397,-77.30869134933316
98,0,C,0,A,1,22.115421956361907,6.7855063810581004,0.305383333821806,5.1379492095889585
99,1,A,0,A,0,26.701970206264054,12.301721597387118,0.6261399022990304,-50.44577214992471
