id.practice,X1,X2,X3,X4,X5,X6,X7,X8,X9
1,1,B,1,A,0,44.822788322594164,5.796144891272663,0.3861765903870296,28.019288415931285
2,0,A,1,A,0,18.915420446846326,4.397254320021903,0.5801969175994774,-39.44630110740134
3,1,A,1,A,0,41.664260492612215,4.857333519361609,0.3213691962882318,8.309732650518509
4,1,A,1,A,0,20.824086245175156,8.461937854157323,0.5929092655044991,42.33057392768412
5,0,C,0,A,0,21.09965738251172,3.3853806645807496,0.14071031533563227,31.095441027574346
6,0,C,0,B,1,23.531726602367176,3.8775703072082326,0.3649966058199824,-16.89508822465632
7,1,B,0,A,0,16.91242495660585,7.90836178421355,0.28724947261433775,-22.878420961811607
8,0,B,1,C,0,29.579289032821706,8.414014901941082,0.43103042648462886,81.96150761263499
9,1,B,1,A,1,15.257071281342935,11.574587726023498,0.17103262281616202,-4.5036478725469316
10,0,A,1,A,0,30.849879543554955,3.4288518637145553,0.3904504603767921,-55.735299641287725
11,1,C,0,A,1,33.157930536775794,12.11596330585801,0.2541937982270048,39.93040451372092
12,0,C,1,A,1,37.52095299836519,3.202915373520826,0.273504289677252,132.33250272965742
13,0,B,1,A,1,30.79298343896002,9.687503420553483,0.4721674760094384,20.550713415069648
14,0,A,0,A,1,17.372214811127712,10.709363176789038,0.49109685818563126,49.84958444960395
15,0,A,1,A,1,31.306118437260842,10.146021939806674,0.2393847449054123,21.061915156723785
16,0,B,0,A,1,37.933227940952676,4.616694857561535,0.22925142335298906,26.8757523840561
17,1,A,0,A,1,46.273754805300605,13.70506087755492,0.42271996964072833,-9.513348102533463
18,0,B,1,A,0,23.550822731242704,0.5079702210871426,0.3204301808790326,6.9970464328986015
19,0,A,1,A,0,42.53756337656452,2.3235163923528948,0.5644425135396242,20.751138686779957
20,1,A,1,A,0,32.58484022126642,5.776155159870053,0.435324737981826,-26.77017927766292
21,0,A,0,A,0,29.623544095798444,6.515669689621646,0.28459507603981965,43.57312613656925
22,0,A,0,A,0,22.017305874120087,7.399319250215033,0.47661778650477976,28.618963088798058
23,1,C,1,A,0,24.56979615815947,6.856294125780114,0.3027268882203985,70.48025345636543
24,0,B,1,A,1,30.378387333093784,2.973901843402489,0.5430055920646671,2.8031714604019733
25,0,C,1,A,1,41.20143073359299,8.253576340583285,0.3579121125758277,45.603115363507236
26,1,A,1,B,0,21.44362823401934,2.850565588649731,0.3783852922349831,-12.40037085941335
27,1,A,0,A,0,31.699703854386435,4.089121271051598,0.26127069953958765,60.53932310809837
28,0,A,0,B,0,51.28239636373773,6.341676567530206,0.5001119175045345,68.15146007292122
29,0,A,0,A,0,32.820843914396335,3.1848265612162683,0.18053609918495386,17.561555775066537
30,0,A,0,C,0,23.86426234177452,5.776876258728159,0.20037956667495457,63.260067963008886
31,0,A,0,B,0,33.437788077083184,7.586644293976725,0.3500286791465916,10.67767097754138
32,1,B,1,A,1,28.657201848279648,18.405265365250948,0.5840640991722038,45.30737508191683
33,0,A,0,B,0,29.976152280254738,5.198824250442532,0.2810780969501538,109.79305911190788
34,1,B,0,A,1,33.607055572589964,8.536386178403074,0.3728003688592412,77.62532008434451
35,1,C,1,A,0,23.800714050044064,6.17255471963319,0.31230803396015955,0.763724503693112
36,0,B,1,A,0,32.04663684192353,7.859846485131049,0.263869972078522,9.438514358680901
37,1,B,1,A,1,28.265612269490006,14.173147204527778,0.6798059392178936,-16.62301148048501
38,1,B,0,B,0,23.538899089942614,0.7107707646066341,0.27354440662474067,27.371753007573012
39,1,B,0,A,1,35.999883020870215,7.2548661748491305,0.378177075570868,0.13690657315596155
40,1,A,0,A,0,40.89184470343782,2.492050562542289,0.35128555396035316,5.910660732053573
41,1,B,1,A,1,27.96135520251732,18.46210288362051,0.4151823206459873,15.631912928880212
42,0,B,0,C,0,27.96346942185076,5.283903702963393,0.6734675885462406,29.362446275669512
43,1,B,0,A,0,18.771237822172637,6.295507371624197,0.49583081444671717,30.854557549478223
44,0,C,1,B,0,27.08889301846596,0,0.37784800829448184,22.737191691472997
45,0,C,1,A,0,19.391638815789413,0.3789178238368516,0.4517799959724482,-9.510471433356756
46,1,B,0,A,0,35.25187145301278,6.805035013757438,0.5310190857360366,25.45792145746367
47,0,A,0,B,1,27.989797728368234,8.125926452301753,0.511622433790055,24.270061224464058
