id.practice,X1,X2,X3,X4,X5,X6,X7,X8,X9
1,0,A,1,A,0,39.2469496230553,9.141982523902865,0.21346542588957954,15.214417486258236
2,1,B,0,A,1,28.26888422694617,25.238502007327916,0.4380269571328007,-0.2368454656649206
3,0,C,0,A,1,41.70636154057851,12.921581252860754,0.4391957974686854,35.384870613093234
4,1,A,1,A,0,26.317629214521574,5.393303185120289,0.2281628490199684,55.14534487451691
5,0,C,1,A,1,31.332059356860388,3.0595244303207414,0.5036312563031223,56.98078456542388
6,1,B,1,A,1,25.868742075978744,6.69292749171367,0.3420392721291387,-19.8184843066624
7,0,B,1,A,1,23.07061860045841,13.134415660377826,0.2778437381022177,28.735043011531797
8,1,B,1,A,1,52.172440092075504,4.457277126701605,0.29560898772684613,11.310352649103137
9,0,A,0,B,1,27.309628729332236,3.8904171863344414,0.2746175418241824,67.71219273302913
10,0,B,1,A,1,25.26982304349106,7.463808362492218,0.3017761144488067,-10.609694925370146
11,0,A,0,A,1,31.913511641375734,16.715428367155994,0.22035371345361143,43.7796827076465
12,1,A,0,B,0,16.867588994946573,3.966279554241282,0.4401862831380093,-30.600092637733425
13,1,A,1,A,0,23.277623660796912,8.525974969475245,0.30337061341984417,-38.15132089528376
14,1,B,0,A,1,16.12775142122568,8.36544808667421,0.24429505469610904,46.3206065839765
15,0,C,1,B,0,37.74485149260981,4.714531131144097,0.6917250880397856,22.91217259807089
16,0,C,1,C,1,24.45033423757461,4.313845107374274,0.5388423928136435,-25.669982819603625
17,0,A,0,A,0,24.091245697773104,3.415460602900193,0.6771711762213529,81.61624863079447
18,0,A,0,A,0,23.054028191974076,10.051544777850939,0.17258333362704517,64.64115461458798
19,0,B,1,A,1,21.54639534421916,13.52204522962812,0.3980596897818686,30.35283650880735
20,0,A,0,C,0,23.83476905182682,1.9261482838688586,0.7343980681024102,38.7169211502525
21,1,B,0,B,1,23.376382464905234,16.705227206375476,0.3944027259976209,62.486924185690775
22,1,A,1,A,1,32.53749957903419,7.843829080283863,0.4299562068631347,57.994840229685806
23,1,B,1,A,0,46.20351525176007,4.10668697723958,0.40742446805202315,6.2488337547212325
24,0,C,0,A,0,32.814865009208006,5.670539977111448,0.34579322990101513,5.6324860583653305
25,0,A,1,B,0,32.39779087836987,5.627139198204722,0.4454801864709281,-0.09567195842950227
26,0,A,0,A,0,37.339096755135145,5.935886762628234,0.34347599133213885,58.44404642938148
27,0,B,1,A,1,30.73352844647586,6.865879111629425,0.5554837265288443,10.603499064050162
28,1,A,1,A,1,26.621034137601875,15.596980519622422,0.17402624957277985,43.195687449415274
29,1,C,1,B,1,27.418458209963486,8.294383237969528,0.36399789790341935,-7.782953840758456
30,1,B,1,A,1,19.536375958375494,21.01701217399815,0.2594597294716919,-48.96043012722646
31,1,C,0,A,1,31.83192962230204,24.361945851181815,0.20881833827400828,9.654268144738964
32,0,B,1,A,0,46.5549214080887,0.2543444920975366,0.4806493904529236,-24.0848135084573
33,0,C,1,A,1,25.733776602154563,8.061063599719082,0.5578084759436176,33.161054011920484
34,1,B,0,A,0,29.016137978582865,0.9156298614713405,0.45715155806419144,3.860845465252776
35,1,C,1,A,1,27.1204866516538,1.1923073309242689,0.448044925174356,2.534858990095131
36,0,A,0,A,0,30.59256598776436,5.612098661729522,0.17657005395414235,51.3144168108653
37,1,A,1,A,0,31.634141364910143,1.2179473650764492,0.4307402617329871,70.41455193564546
38,1,B,1,A,1,29.274001699188872,7.044873587268433,0.5418465008576369,67.57172893046857
39,0,A,1,B,0,27.23336769292555,6.553431426343106,0.6499401740684636,13.249946531456327
40,0,C,0,B,0,35.19325780749135,0,0.2549420562019248,-9.173138885603755
41,0,A,1,C,1,33.17489488226711,10.963439066679843,0.33213017518809845,28.732780756053128
42,0,C,1,C,1,23.12275694440728,9.477066168130646,0.42432601078924076,-4.515956700021679
43,0,B,1,A,0,28.477850448324855,9.61589852432395,0.46364757743996793,29.677131738223455
44,1,C,1,A,1,26.943649331833633,15.94203449287988,0.26158347327536,21.383841388103416
45,0,A,0,B,1,22.867930937370932,8.560608351192712,0.5506133367417098,-47.702875594210184
46,1,C,1,A,1,25.334432275563447,7.688118902293138,0.2597357706510815,-9.651102147670453
47,1,A,1,A,0,29.19437030704134,4.911562528106976,0.3460074125227453,-24.098300850249984
48,1,A,1,B,0,29.954992219587748,2.175071523341227,0.3736766436910636,22.17819648589212
49,0,C,1,A,0,23.64782022006668,0.344224368958681,0.6385224167282901,5.849688272240206
50,0,B,0,A,1,18.03656993735795,10.885810241800176,0.4463065947219734,39.672667897519815
51,0,A,0,C,1,34.51564193937757,11.368521456797335,0.5084134633089513,73.95978784949517
52,1,A,0,A,0,25.133655445070115,1.7358183632440447,0.36616897611985755,9.342783636344388
53,1,B,0,A,1,26.24518035301103,24.774507781795613,0.48159560309964206,19.91514027770584
54,1,B,0,A,0,18.520661008865787,6.465678786835065,0.5656497838613476,11.849114874879835
55,0,B,0,B,0,51.80929658956105,0.521749880145217,0.4050354221792359,122.0679153311536
56,0,A,1,A,0,30.424360933516255,6.268952782273942,0.3850539114419429,-5.88904570889575
57,0,B,0,A,1,27.936126086052006,11.037984192640112,0.32078631083885956,74.18432023426098
58,0,B,0,A,1,26.15010776935791,7.311505169734851,0.49014911806935973,-7.441299680976723
59,1,B,1,A,1,44.77644060876912,8.722614139678932,0.519515443078803,37.835656172381015
60,0,B,0,A,1,41.769822727999504,9.79273208429139,0.2964377381763993,34.794247665868795
61,1,A,1,A,0,39.092283647838855,7.318285449877318,0.16445144678393633,35.14630769784981
62,1,C,0,A,1,28.125844134094656,14.063901470673372,0.38961939531103645,-5.791615572418994
63,0,A,1,A,0,22.75382976860409,6.702538227213166,0.49283700602937786,12.02226622628238
64,1,B,1,A,1,23.67412411956438,17.281368009475603,0.4408815271530142,-29.3871270810424
65,1,A,1,B,0,25.150211273830728,2.692092399401588,0.31853203161631444,35.517176133560895
66,0,B,1,A,0,28.50793305665841,8.18558576319501,0.3374104634953798,-3.254562204381134
67,1,A,1,C,1,28.58585959427983,17.095739794339785,0.21723465418020196,6.3487457985198414
68,1,A,0,A,1,38.15474777710858,14.81622968305084,0.5014475242422838,52.5755723463991
69,1,C,1,A,1,26.352570930025422,15.52333358659765,0.30041566538168046,11.929012679622582
70,0,A,0,A,0,25.57759183992973,6.848481021874187,0.23274561363961965,52.871388846859176
71,1,A,0,A,0,27.19224902162177,7.76261668655178,0.41522616582198485,48.89028807686271
72,0,B,0,A,0,17.472298956514038,3.775223250559722,0.4714069270899908,-5.269023950007355
73,1,C,1,A,0,33.75360157595581,4.933035057310334,0.2646334344968476,38.57590639904504
74,0,C,0,A,1,25.818809506542614,7.879577401467801,0.550862437878604,7.76025910389844
75,1,B,1,A,1,18.141771279696375,19.014372894633958,0.319452535223135,-16.928727782523794
76,1,B,0,B,0,18.763207594040708,0,0.37451817102909385,-63.741646720571225
77,0,A,0,A,1,21.3957042272285,1.582348599723261,0.37679886217760344,40.99592383630571
78,1,A,1,B,0,25.05142956242449,5.769218814555416,0.49511044301632867,36.214540778773866
79,0,B,0,A,0,29.795052161551265,7.8518753573381925,0.6725273123883823,-47.88051796181114
