id.practice,X1,X2,X3,X4,X5,X6,X7,X8,X9
1,0,B,1,B,0,49.715536982506535,5.826576475640923,0.36475839914761193,36.888528832831156
2,1,B,1,A,0,21.763052712619853,0,0.47969969489668074,-22.6442843474464
3,0,B,0,B,0,25.22445584013371,1.4559706686043885,0.611857307768949,19.198911204403593
4,0,C,0,A,1,17.275938226539935,16.248923955623965,0.2098454388796239,-38.586035855853446
5,0,A,1,C,1,30.56067442225192,5.172254793021854,0.29393046637553333,63.09007181534786
6,1,B,1,A,1,31.65057948638685,11.968648271356965,0.3509030140436074,10.612857637472066
7,0,A,0,B,0,30.548199353149094,4.910279773515745,0.2817530245155596,-39.832015619247414
8,0,C,0,A,1,35.83378720403404,12.838591212029025,0.6717723427056067,31.459115131950128
9,0,B,0,A,1,25.939981868378755,5.897467563864869,0.45455916381907974,-48.080942546280454
10,0,B,1,B,1,44.40775751114807,8.152044492087947,0.3669127626183543,15.799843309706265
11,1,B,0,A,0,19.98912727373937,7.677786486892678,0.5086464229140136,47.80284751157555
12,0,C,1,A,1,27.973482224934273,12.173681330422225,0.35139825900533284,49.67172580059676
13,1,A,1,A,0,20.780324306355556,0.2180683180209506,0.35222773284255693,-26.855428322037113
14,0,B,0,A,0,37.488044568234315,5.97999508718094,0.36419181631508457,-63.46869575378865
15,1,A,0,A,0,18.956970019832852,5.989304288164963,0.20662445474426294,88.6958089315805
16,1,B,0,A,0,31.488838876740594,4.450167873039399,0.3904059780808953,-25.28761479467134
17,0,B,0,A,0,27.02211998822434,5.0932523621969406,0.3040895359575473,34.49822567407007
18,0,A,0,A,0,32.55010068719316,2.3640675781351934,0.3231389266423737,-6.540735137894234
19,0,A,0,C,0,30.92726052373551,6.195788567068435,0.4336230485219053,3.995078897463113
20,0,A,1,A,1,22.31981971355097,8.127925251801486,0.7747713268296932,32.530263767466415
21,0,C,1,A,0,34.903382185988384,0,0.2642771791678025,31.35587470609623
22,0,C,1,A,1,23.4596918462981,4.0862303831976945,0.6142768461955301,-13.936947729649894
23,1,B,1,A,1,23.79627218744923,13.44697837636819,0.35391254158383795,17.02987165492334
24,1,A,0,A,1,32.9559954402899,14.610487439317097,0.4445183227888232,67.36072025030865
25,0,B,1,A,0,20.225470470318744,1.6284815854997454,0.5773441764373092,-9.919207934291546
26,1,B,0,A,1,33.32027823545036,14.221705254452692,0.5263248624569771,40.89403337446316
27,1,B,0,A,0,21.499227042235578,0,0.6028323031032771,-40.0542000411185
28,1,B,1,A,1,34.10870542312023,19.093103528651717,0.42838836318799767,2.103209237639856
29,0,B,1,A,1,30.821711398548736,10.128685308407672,0.2948305453485667,2.563127748808501
30,1,B,1,A,1,34.88269464138746,24.34508749692268,0.44619335504550406,51.10468158231561
31,1,C,1,A,1,44.25288446587673,13.268127270752458,0.3211110350266694,76.79484471171386
32,1,C,0,A,1,22.548324904373317,15.274200177117322,0.4577458653804443,10.280252564960678
33,1,A,1,B,1,19.399249897640896,13.118696487348007,0.35112292016064894,36.24191873602686
34,1,C,0,A,0,41.609299173822734,0.8554196848128317,0.2960606914128346,56.26773781488316
35,0,A,1,B,1,19.189545721358765,14.85283646590947,0.40678026956141544,-18.8915836705974
36,0,B,0,A,1,43.817518743126804,6.214538260140022,0.1911084225191826,-13.947032747907592
37,0,C,1,A,1,25.88615199733635,5.961552760096037,0.5423059978064881,-31.04421485468417
38,1,B,0,A,0,29.932345454323283,3.2025309804055277,0.43604084097895957,-21.858696980106764
39,1,A,1,A,0,26.47260927463523,6.359608417491112,0.4702002248533752,18.17027993879463
40,0,C,1,A,1,17.745721079574313,7.300042955386562,0.4767630704977397,-14.0513607216227
41,1,B,0,B,0,42.2114458864007,7.200493312633316,0.1109250251328828,7.235589117620071
42,1,B,1,A,1,22.889953150039236,14.163328753419428,0.3570733761007331,75.57018606172929
43,1,B,0,A,1,30.212250967059,10.072107149967643,0.528830160405774,68.56133593783602
44,0,B,0,A,0,27.279056344379846,5.866534344049073,0.4649297624106543,-21.254386003428202
45,1,A,0,A,0,25.46223236115955,8.326261941912733,0.214576878133393,1.6030786043023824
46,0,A,0,C,0,20.51118280040251,7.752766848810328,0.2690784013143708,-15.626096385037371
47,0,B,0,A,0,29.021170594360832,4.039141542916395,0.24335514558407115,0.21660069906067747
48,0,C,1,A,0,36.42493672790614,7.578273259331775,0.1570287256563596,23.77509449114463
49,1,A,0,C,0,26.933621630127945,7.234716604667273,0.3837474792179144,21.195552459626207
50,0,B,1,B,1,17.74894601879123,9.503035907034848,0.48634577042708477,15.159884602800535
51,1,B,1,A,1,24.75412392175115,16.654390711950786,0.5515993109665658,44.68601312373666
52,1,A,0,C,0,33.09730923599568,3.315707156752535,0.5264084958068787,24.7090593603685
53,1,A,1,A,0,33.094671330182756,2.0532296880181717,0.4616032693380155,-24.163612554546148
54,1,A,0,A,0,29.33634092750498,3.6186460460348213,0.2206950147471766,85.84397988204414
55,0,B,0,A,0,18.85131693394548,5.115680170904072,0.4123850032886938,16.936776661901387
56,1,A,1,C,0,24.90085956970426,4.778708294041328,0.6169112719897099,-18.80370399014968
57,1,A,0,A,0,22.91906874354041,5.668755429616441,0.6157981829192396,14.116678184505712
58,0,B,0,A,0,23.10269298998911,6.030024484321735,0.5772899209514584,-10.403702715458806
59,1,C,1,A,1,36.25119610289212,16.317324658038075,0.3199110330138536,15.350697812800817
60,0,A,0,A,0,20.36405670339051,4.415401951881872,0.8025923286999548,23.621938441011693
61,0,C,1,A,0,26.027900179438582,3.8163002742913954,0.42324047625011196,27.94417557650784
62,1,A,0,A,0,43.2890543718477,8.041897522574443,0.5293876616921123,36.40536314071545
63,0,B,0,A,1,39.80742851913271,20.74825776162513,0.469017397890805,51.283247143094286
64,1,B,1,C,1,20.712246924412106,16.247984086276453,0.6584315016691622,9.126224585555061
65,0,B,0,A,0,33.72572609317818,9.37295217776315,0.44004069649762156,-9.302546152265407
66,1,A,0,A,0,31.131189774498825,0.6646380135071954,0.26247845111657986,-31.809705396280364
67,0,C,1,A,0,34.9155489321261,5.041768888481499,0.36948419932232024,26.910576169140498
68,0,C,1,A,1,36.049462897371,9.571343955158168,0.26713915840306923,52.7930105990673
69,0,B,0,A,1,32.44225779794592,12.089550315270662,0.3313816508888027,95.5341320460823
