id.practice,X1,X2,X3,X4,X5,X6,X7,X8,X9
1,0,B,1,A,0,45.477326875407954,4.1838373745228585,0.7443540542243049,71.41521655242566
2,0,C,1,A,1,38.919985989972204,11.083390611980354,0.4332022762175168,9.495098748148907
3,1,A,0,A,0,47.45506759243994,2.950664248869055,0.4882787940930444,-9.374428170001625
4,1,A,1,B,0,37.4702148423611,7.933952855026774,0.3237447451912472,20.93338557572493
5,1,B,0,A,1,41.16410211308575,12.150141481663027,0.4091892081855727,-14.089753772810134
6,1,A,1,A,1,24.46738285902132,17.35841028076433,0.4152088094431204,3.580527711436851
7,0,A,1,A,0,15.406063263654975,4.799741501711456,0.3267452345670512,50.4602509340328
8,1,A,1,A,1,24.665865083241464,19.718159366209562,0.6868999999038724,63.823166520132645
9,1,C,1,A,1,44.275072126378376,15.056321266419644,0.26832078354788497,-13.796340726640118
10,1,B,0,A,0,28.90869929764284,2.2271641154404294,0.46603182073406374,56.34784791883153
11,1,A,0,A,0,16.355172723295965,1.9513703994340044,0.24365374280344113,45.42920236436447
12,1,A,0,A,0,15.494533985743075,7.739665587829811,0.4106696887924662,-0.08929885753871147
13,1,A,0,A,0,54.8721477352375,6.796953979127695,0.1916803122831839,37.09948306621993
14,0,A,0,A,1,26.32212456808559,10.05681225710961,0.704214412917883,-33.505717740012514
15,1,C,1,A,1,31.308730132438797,10.124396163058368,0.29566392053520185,61.48738939110276
16,0,A,0,B,1,16.609166584190145,12.135284966951666,0.3795318531192692,-0.8125583112710473
17,1,C,1,A,0,24.803375689588293,4.894015562547724,0.3696787323602129,22.122649919903708
18,0,A,1,C,1,28.736018894266977,10.971319771149227,0.42875521807946326,31.466689056777426
19,1,A,1,A,0,41.22381583766955,4.456307882369307,0.4108422885261881,-6.835707150606751
20,0,B,1,A,1,27.181482334018703,9.38407393484961,0.4755584263193653,63.154929109484236
21,1,C,1,A,1,28.05264010826409,12.155014506155823,0.25820505633381113,61.40679619779329
22,1,A,0,A,0,17.311873833686843,7.066278132730589,0.3190155712944491,72.5214234756638
23,1,A,1,A,0,29.520400527207457,4.038181148071736,0.41898784586032956,70.06340289795706
24,0,B,0,A,0,32.347408158518526,3.00936896688375,0.47814361147144213,29.4242189410579
25,0,B,1,A,1,21.209793025598504,11.611770960719912,0.5815907855692997,81.03057202238597
26,1,C,1,A,1,32.86161982183872,30.767040439436315,0.4298118596460454,84.14690513679737
27,1,A,0,A,0,32.03587555150385,5.2161346449447015,0.48589189093005003,50.2645180042997
28,0,A,0,A,1,26.070436903052972,8.540224980374502,0.3659197926080253,45.649961202375984
29,0,B,0,A,0,34.399576499911916,6.105554760917039,0.24331386636595467,5.408207178138962
30,1,B,0,A,1,42.41539183154087,14.93969317007382,0.668611824837245,52.28619274700819
31,1,A,1,A,1,24.28758346579921,19.372327512076314,0.6062625241754613,-46.83846602077861
32,1,A,1,A,0,24.73604514287888,4.9157463529791405,0.4425657506687255,26.939177210516842
33,0,A,0,C,0,29.709510992563153,0.657223077433045,0.59470213731561306,23.99871346176955
34,1,B,1,A,1,26.202028707111303,5.636868208125932,0.3965759499717515,82.07727909915894
35,0,C,1,A,0,37.8841936422856,11.167416365658383,0.386572869988191,14.784901909752854
36,1,A,1,B,0,42.070123731611424,6.765032985891763,0.5078453128904256,71.16587256252075
37,0,B,1,A,0,20.225412317335596,4.109444039903176,0.20007249210994918,-12.362268741768823
38,0,A,0,A,1,22.23469855751205,14.656502573669533,0.3754245848553327,36.718660408505315
39,1,B,1,B,1,26.208020882841325,8.687573861119745,0.4061935480154836,25.288789060475608
40,1,C,0,A,1,13.360188114219081,7.444871425532912,0.47241059345121417,29.63236540869459
41,1,B,1,A,0,27.57325627064364,0.9945851736309432,0.5549526523152035,9.779046810196615
42,1,C,1,A,1,44.40468513008726,15.335824882739702,0.20556260663250303,75.36938565702921
43,0,B,0,A,1,20.13931025618465,11.448294867948013,0.3548042895942546,29.825582718529063
44,1,C,0,A,1,20.293333613716964,20.934972740335848,0.43139295208113226,18.46744759367804
45,0,A,1,C,0,28.99697856244341,4.096012913415607,0.2216840586483937,1.6937591279137543
46,0,C,0,A,1,21.606324037366257,9.17914713193098,0.5655215384830432,7.1163603742138815
47,1,C,0,A,0,25.11168480672442,7.071211188748817,0.6776193170500218,43.190153713723845
48,0,A,1,B,1,18.775688311275488,5.969778391795906,0.2870334633723577,-18.15849829497091
49,1,A,0,B,0,27.240853464545182,5.156625103816295,0.616903777559189,24.643582127492863
50,1,A,0,A,0,25.561184754212025,3.7960194199984993,0.5203845069112032,63.69703464178232
51,1,A,1,A,1,23.878246039142095,23.550801278219893,0.3708259794906658,22.08689781390845
52,1,A,1,A,0,17.520514830240202,9.7713392551945,0.39047938013046846,15.553024141657332
53,1,A,0,A,1,25.344707584512626,18.517390715480154,0.5437276626890127,70.84233357072688
54,0,C,1,B,1,32.999990725562114,16.01141161917968,0.12870922725076378,16.769492287169317
55,0,A,1,C,0,43.25885206319881,8.96105531486107,0.5488949377133416,-6.398091724518288
56,1,B,1,A,1,42.52293134066163,16.82435046809993,0.5737592343618815,30.933509728615295
57,0,C,1,B,0,29.701013319113578,5.183300332371854,0.2677697482007189,-15.997310244382987
58,0,B,0,C,0,16.59300283375454,6.895899740898629,0.4747561539480333,32.96744763727615
59,1,B,1,B,0,29.262718603657383,6.041199369349315,0.3371836605001547,0.21346366614926282
60,0,B,0,A,1,29.084791707315176,0,0.31481054792814217,2.7995792715700674
61,1,C,1,A,1,22.95148024796262,22.86006815557227,0.5565780853024779,79.10799921356883
62,0,A,1,A,1,41.83998675142744,7.274168204111651,0.37698933827293774,-2.451473869325959
63,1,A,1,A,1,28.202490980728907,17.717072103655397,0.3322194393966824,-26.920446847721188
64,1,B,1,A,1,34.743841606713076,20.501890640071178,0.21374859060929147,57.72305260984966
65,1,C,0,A,1,19.84961377650739,20.969800782346717,0.1980851751949016,39.69241229411423
66,0,C,1,B,0,32.94852046948468,7.328300060102338,0.4785632629082059,72.85249445714246
67,1,B,1,A,1,20.522908381431733,11.048951835941635,0.47188338321435797,-22.48641589076029
68,0,B,1,A,1,21.31264561067229,6.726796842866534,0.5130987811532819,59.73916536916158
69,0,B,1,B,1,40.2635753525758,3.1608836602263564,0.2231648209941651,18.99544942960639
70,0,C,1,A,1,24.250448294869738,11.945606822568571,0.34100876069514113,49.493424587112
71,1,B,0,A,0,22.855173197540186,9.317047635193962,0.5204737929373522,56.65490447973873
72,0,C,0,A,1,28.018660845263376,6.22876331178378,0.26298059949965197,-13.583175338797737
73,0,C,1,A,1,36.70452615596432,13.150608286783259,0.3376299033652627,-0.6318768469359917
74,1,B,0,A,0,32.141604440428544,7.633867731357465,0.5994132135108161,-61.99982748842346
75,1,C,0,A,1,17.27627074800284,19.40203469800753,0.510260439315731,30.583808761626255
76,0,A,0,A,0,21.602058079714364,0,0.25401246221895635,-17.213135187646465
77,1,A,0,A,0,35.26155341505339,8.200748177193468,0.21294551583895077,37.99905642151286
78,0,B,0,A,0,18.610481019026285,3.9725061509807285,0.45409779955717633,92.46481900574409
79,0,A,0,B,0,46.47929407467811,9.290500269199182,0.33832083911680205,0.37753735169720315
80,0,A,0,A,0,24.79844777483474,3.0582577680040504,0.38104581556643613,-7.596507902158802
81,0,A,0,A,1,28.047265601332306,9.092871111527314,0.3429188799792127,115.88579576101718
82,1,B,0,A,1,27.457552346747335,14.524821528438455,0.35585915566869575,2.632473671587096
83,1,A,1,A,1,27.811319877182868,10.582925272472547,0.5927276796839493,3.437256105490146
84,0,C,1,C,1,24.62472061630214,6.063707350626375,0.33362949442948076,35.422212579888544
85,1,C,0,A,1,23.7531187885009,15.069331685069564,0.46116328913242244,65.12660050359301
86,1,C,0,A,0,18.06369223791942,3.1968892176129886,0.4834128331018161,23.02266097898118
87,0,C,0,A,1,18.50235461190944,21.476189670155343,0.46831765840908574,-40.58746552592356
88,1,A,0,A,1,30.51695947879752,13.259617748993595,0.29851935639933597,-11.001349807594323
89,1,C,1,A,1,34.491562405459845,10.560534668871655,0.3657409957879919,85.13537317915764
90,0,C,1,A,1,27.10065258605078,5.0642944785224016,0.48168486121285065,64.16713502864833
91,1,C,1,A,1,24.565294506498198,10.684241449995424,0.22525161604191352,62.65875260086948
92,0,B,1,A,0,29.488350504894413,8.38184857224596,0.4932809368792725,1.865189959414682
93,1,B,1,A,1,21.95276090405781,7.071257906056562,0.4516728448610429,30.532858090944615
94,0,A,1,A,1,27.428446462591747,0.33369491763550485,0.4391335310174145,64.58091033033301
95,0,A,0,A,0,28.179584873891038,5.40234810690658,0.40070594340973636,-75.9889104518278
96,1,A,0,A,1,24.985119458347782,11.08416303109725,0.31026053851753976,-14.909298267322946
97,1,A,1,A,0,33.09652238899948,4.228004009989435,0.3385447177720912,70.43878074021801
98,0,B,1,A,0,26.913367119825587,7.839576271463498,0.2368893584038657,-0.7629955787303189
99,0,B,0,B,0,40.48315665396407,1.22711933198595,0.24576766720352775,-33.53075084612168
100,1,C,0,A,1,34.600616915057934,21.488544107861998,0.36189837469023045,-3.3255856440418015
101,0,C,1,A,0,35.9460835643615,4.892933747321845,0.4387103952427273,1.9139473976950434
102,0,B,1,A,1,23.267940508904466,15.465285729840117,0.5025935987850743,40.56097992360798
103,1,B,1,A,1,34.20012463977416,20.564934406743305,0.41525101373062717,58.560915553893935
104,0,A,0,A,0,17.691643184822954,1.5857611390544935,0.1469544671245524,-17.919100671628073
105,0,A,1,B,0,21.613006688403573,1.9566357643068182,0.34377339995121226,26.859920579184767
106,1,B,1,A,1,22.82866421087443,11.103258435561909,0.23179761092927487,-26.368343122294796
107,0,B,0,A,1,32.37215035024439,1.2136282599424195,0.479127505665924,-14.144154462662321
108,0,A,1,C,0,13.891261509320103,0.6731394257722609,0.3954172561184574,-10.583940967096016
109,0,A,1,A,0,31.5972857032248,11.650721275519192,0.5151339829093717,66.02089423526544
110,0,B,0,B,1,26.918477766542438,12.388767940391086,0.32149591354783463,56.70615502929538
111,1,C,1,A,0,31.566551726108983,9.553648067357077,0.37084295422877733,-3.3220478806866254
112,1,C,0,A,0,32.84321779828347,5.705941742773589,0.12043879718145062,48.495927684129
113,0,A,0,B,0,33.190050522514596,5.688171963651702,0.2646082345259209,48.81712038962887
114,0,A,1,B,1,31.441052956030752,11.13657079327981,0.31038134517337235,-86.80006285178344
115,1,A,0,A,0,25.71365283546145,3.62935241124313,0.20683280805510204,-25.461962417033085
116,1,C,1,A,1,28.95505420157957,9.115648049197686,0.5150360393920014,22.154494625018696
117,0,C,0,A,0,31.327675516393196,6.496676653210404,0.2213285357882362,5.924319790706615
118,0,A,0,A,0,46.72792112473172,1.6320191204441925,0.493788435990057,-7.6549357495434975
119,0,B,0,A,0,23.255189931416382,8.032064039191361,0.48930271894328026,18.946183998277192
120,0,C,0,A,1,18.621009882219123,12.154699729502525,0.5307293269487902,-42.23072491452875
121,1,A,1,A,1,32.38437201196467,12.868171986237536,0.5000550881819469,17.5677335526594
122,0,B,0,A,0,27.88355287121399,7.953001400824303,0.3683336234943773,65.13647316176599
123,0,B,0,A,1,31.09282659286989,15.576190958141844,0.24012121247083534,25.708520863769138
124,0,C,0,A,0,18.76035817512051,5.772535130134747,0.32182505374073855,13.830709740106055
125,1,C,0,A,0,26.425970474480415,6.208934281143616,0.2466107088306367,-33.351890560762435
126,0,A,1,A,0,33.09261192713563,8.314286087191258,0.655416857746728,5.4854621287675425
127,0,A,0,C,0,27.924173454584484,4.026706866573977,0.2981000747263691,-22.757448485888915
128,0,A,1,C,1,19.958313914954825,12.093506672915803,0.4601406139048323,21.841496048912084
129,0,C,1,A,0,22.664844661523126,6.162961410679482,0.3144135649335413,24.153531120268166
130,0,A,1,A,0,22.354316226116616,4.524440982715847,0.29559879437263537,-14.928858622309015
131,0,A,1,A,0,23.079613657947483,4.482333769265319,0.5056605304474163,28.2175766802195
132,1,A,1,C,1,23.19954778218577,13.431124272362842,0.389121348151829,87.56110167784277
133,1,B,1,A,1,28.948465521094786,19.017685132003024,0.6932167445616888,50.10692684002297
134,0,A,0,A,0,36.204328335842284,11.431939068335923,0.3522993901860337,6.95496369202197
135,1,B,1,A,1,21.765150376197845,16.80214571362106,0.40910828926386994,-57.928170352577695
136,1,B,1,A,0,24.915155501535917,3.8733560003407237,0.19452614612171373,-63.39508687839697
137,1,A,0,B,0,19.891097596614166,11.168520469310135,0.3605776062006603,-59.08272266640708
138,0,C,1,A,1,34.745039799509385,13.109139198809423,0.49053806005869216,58.946571831632106
139,1,B,1,A,0,19.420343366657463,9.809195856399615,0.3055952888160043,69.12407523838627
140,0,A,1,A,0,21.04775370049095,1.56094657343536,0.2342069960505765,-7.720467243415854
141,0,A,0,A,1,38.528457892141,8.061215831992419,0.45621026896681244,20.008783205184653
142,0,A,0,A,0,35.42542285383043,6.098736282613782,0.3928234534284838,63.757812849068706
143,0,C,0,A,0,30.935460881042335,1.866742063373465,0.5654490206413325,15.35830591704823
144,1,B,0,A,0,21.036821273464888,3.585555346922501,0.5778151631249658,-49.57006036300942
145,1,C,0,A,0,48.34293234419376,7.398496729006144,0.3464242695501768,16.11749317271705
146,1,C,1,A,1,23.29363320789217,13.932556402927721,0.43938759727770316,111.91905893893865
147,1,C,1,A,1,51.260823334987435,16.82590149262779,0.37397595411849427,-94.19322174190594
148,1,A,0,A,1,26.163050873019444,19.36607854040286,0.3533165126795171,34.07278969505414
149,1,A,0,A,0,22.182690604214272,9.395513502474314,0.38047777109734887,-23.350967139016724
150,1,A,0,A,0,39.36572746974767,3.0819367804289155,0.3165142281076133,26.528920451076996
151,0,A,1,C,0,42.7196030958,4.7529716936936985,0.487401236963197,47.960957275988186
152,0,C,1,A,1,22.43716584287739,1.901203185770262,0.34830299679294635,27.77584329962638
153,0,B,1,C,0,29.10224777291328,7.091379945346966,0.4485160820128038,-31.491964625759728
154,0,A,1,A,1,15.579781783638321,18.738101131970467,0.1669106255375045,-7.403051726847885
155,1,A,0,A,0,25.34735942673303,0,0.424584298761225,-38.26163341681703
156,1,A,1,C,1,19.1090198089772,6.929572975846236,0.3416124233106289,25.983276062051885
157,0,A,0,A,0,41.33996882447941,7.084612335525681,0.3941267022420853,-44.29597389470591
158,1,B,1,A,1,24.453783532781365,18.041841298650883,0.5026548368487991,18.22390832871909
159,1,B,0,A,1,15.3890881807233,19.978242838537547,0.47273586018196884,-150.3222881663901
160,1,B,0,B,1,23.078017916953264,17.454552257224453,0.35627739239576084,11.038223795647749
161,1,C,0,A,1,19.772075388770205,19.939358140026048,0.6425328633320095,14.281481139100524
162,1,B,0,A,1,29.076111715331294,10.563091120873885,0.6619204157270239,-6.967139863132914
163,0,A,1,A,0,26.916357751168157,6.824678132248568,0.42876699438695853,-20.135294177703777
164,1,A,0,A,0,29.626271584885696,9.28980145651855,0.461922847634297,-18.307048372269563
165,1,B,0,A,1,20.51686831021174,15.2671918222152,0.36785486114230964,-7.08601773657238
166,0,B,1,B,0,49.73910781708264,3.4983724408453347,0.428861035468915,27.935670087580455
167,1,C,1,A,1,33.23406554987381,9.57684212184721,0.6255277056440023,-25.328219804584577
168,1,B,1,B,0,23.52429499673088,7.771211881706947,0.441347676009304,-7.437735337653557
169,0,A,0,A,1,29.14499900457821,11.027014576732421,0.4234177943261126,52.99611842067304
170,1,B,1,A,0,34.730804846310434,5.41212458807305,0.3766040362080056,-24.0833438983192
171,0,B,1,B,1,20.42502322077603,11.413672896490247,0.32301277191531674,22.245930195461998
172,1,C,0,A,1,38.18905832954326,12.747646726110709,0.4541146766353869,45.99511377830229
173,0,A,0,B,0,35.604078403506286,1.6645884898249226,0.6905775289018603,63.38696094946547
