id.practice,X1,X2,X3,X4,X5,X6,X7,X8,X9
1,1,C,0,A,1,25.112637155073376,12.890823066983483,0.5324742935461672,-16.083614387252716
2,0,B,0,A,1,32.472187514378824,15.168735855577454,0.4761121383429217,28.323946692611084
3,1,C,0,A,1,31.41901223960646,6.252523982545917,0.5943010069437552,-11.866700470492194
4,1,B,1,A,0,35.246329926100756,5.6920826095738235,0.17127834036591522,42.3257121927781
5,0,C,0,A,0,16.443572296870656,7.868472422852573,0.47993440987626496,-35.85020807626614
6,0,B,1,A,1,40.716137056052034,16.041821469270857,0.5084852643302463,6.003333600160527
7,1,A,0,A,1,26.289828543016576,12.665672412214015,0.33670009890772334,-3.8785202534922867
8,1,B,1,A,0,30.407612727939785,0,0.3779630860630015,-27.30946713759129
9,0,A,0,A,1,33.081580966313524,17.385430196741304,0.34621360665743584,58.15703613171609
10,1,C,1,A,1,36.33215075697187,11.294963587727445,0.3252169778932705,125.31369741696182
11,0,C,1,B,1,30.36257736005026,7.111798957590089,0.280230687098904,43.56960812844979
12,1,B,1,A,0,23.92447704012758,3.4015151270416784,0.35155538924903984,-21.813661894851023
13,1,B,0,A,1,30.177347651293548,12.646350205386197,0.5708732756642457,-44.1948147089835
14,0,A,1,B,0,19.37914827104193,7.916750125298549,0.447004493924936,20.549074755057873
15,1,A,0,A,0,25.063019765907438,2.33451462617733,0.4299740303132546,-14.407806791510602
16,0,A,1,A,0,18.934615447710055,5.243343855127016,0.4175668505696805,59.23834717124223
17,0,C,0,A,1,19.656789748015925,8.126365394546262,0.3026178330481236,0.057265510626251626
18,1,A,0,A,0,53.88097892157789,8.530225735325988,0.46238692965036804,52.146362577207476
19,1,B,1,A,1,28.1857088726725,16.787500669321968,0.29000233801126973,29.4474300590878
20,0,A,1,A,0,26.320546414623543,2.129192460527082,0.26363957264353366,27.944569725590387
21,1,B,1,B,1,24.447549878859974,11.022435490045247,0.27156057523667826,31.11241622359524
22,0,B,0,A,1,20.59753867737254,14.371478813107036,0.36572833610263994,-29.58613387185403
23,0,A,0,C,1,26.821824567201627,6.259132305941492,0.6156140950040414,6.208280054880923
24,0,C,1,A,1,26.49214840875964,10.823737430041007,0.31081401347001436,83.06755791734567
25,0,A,0,C,0,34.15015399690235,6.900808875862837,0.3424878767531133,-7.348633291433554
26,0,B,1,A,1,36.68006300608252,7.4214642360401735,0.21376861859965407,12.39602201366319
27,0,A,1,A,0,31.719764310277284,5.719697782540583,0.5255059434120877,56.66250711365321
28,1,B,0,A,0,26.808977208134074,1.0223621730907855,0.15799627265551433,6.25717631337435
29,1,A,1,A,0,36.46736330988794,0,0.5443400935877672,-18.95102317309434
30,1,C,1,A,0,37.28144469803247,3.863390015089109,0.21137779486230013,-30.085974029817166
31,0,B,1,A,1,24.27511332651786,12.452863850950214,0.4012039683373069,-109.99508952953317
32,1,C,1,A,1,37.10372998355347,14.603554727035043,0.5540945687920106,38.25151288663393
33,0,B,0,B,1,34.13130371692962,13.29415452051526,0.4170014465102388,-18.375994567191356
34,0,C,1,A,0,29.81601442222846,7.026293736002249,0.4004412203000574,-18.30922675053432
35,1,A,1,C,0,39.31151774733803,3.886760896352863,0.18677983970189557,-13.577118383479032
